SSC_NAME16	SameAddress1YearAgo	SameAddress5YearsAgo	Sex	persons
Beacon Hill	0	1	M	2258
Beacon Hill	1	0	F	3137
Beacon Hill	1	0	M	3133
Beaconsfield (NSW)	0	1	F	165
Beaconsfield (NSW)	0	1	M	196
Beaconsfield (NSW)	1	0	F	318
Beaconsfield (NSW)	1	0	M	363
Bean Creek	0	1	F	19
Bean Creek	0	1	M	22
Bean Creek	1	0	F	25
Bean Creek	1	0	M	25
Bearbong	0	1	F	14
Bearbong	0	1	M	27
Bearbong	1	0	F	25
Bearbong	1	0	M	35
Beaumont (NSW)	0	1	F	32
Beaumont (NSW)	0	1	M	33
Beaumont (NSW)	1	0	F	40
Beaumont (NSW)	1	0	M	47
Beaumont Hills	0	1	F	2439
Beaumont Hills	0	1	M	2446
Beaumont Hills	1	0	F	3828
Beaumont Hills	1	0	M	3803
Beckom	0	1	F	35
Beckom	0	1	M	42
Beckom	1	0	F	43
Beckom	1	0	M	60
Bective	0	1	F	50
Bective	0	1	M	59
Bective	1	0	F	61
Bective	1	0	M	77
Bectric	0	1	F	22
Bectric	0	1	M	10
Bectric	1	0	F	25
Bectric	1	0	M	14
Bedgerabong	0	1	F	37
Bedgerabong	0	1	M	49
Bedgerabong	1	0	F	49
Bedgerabong	1	0	M	68
Beechwood	0	1	F	184
Beechwood	0	1	M	166
Beechwood	1	0	F	276
Beechwood	1	0	M	254
Beecroft	0	1	F	2864
Beecroft	0	1	M	2635
Beecroft	1	0	F	4178
Beecroft	1	0	M	3732
Beelbangera	0	1	F	119
Beelbangera	0	1	M	124
Beelbangera	1	0	F	174
Beelbangera	1	0	M	165
Beemunnel	0	1	F	3
Beemunnel	0	1	M	8
Beemunnel	1	0	F	3
Beemunnel	1	0	M	6
Bega	0	1	F	1280
Bega	0	1	M	1186
Bega	1	0	F	1841
Bega	1	0	M	1701
Beggan Beggan	0	1	F	31
Beggan Beggan	0	1	M	25
Beggan Beggan	1	0	F	42
Beggan Beggan	1	0	M	32
Belanglo	0	1	F	10
Belanglo	0	1	M	3
Belanglo	1	0	F	8
Belanglo	1	0	M	6
Belbora	0	1	F	32
Belbora	0	1	M	40
Belbora	1	0	F	45
Belbora	1	0	M	52
Belfield	0	1	F	2063
Belfield	0	1	M	1860
Belfield	1	0	F	2760
Belfield	1	0	M	2564
Belford	0	1	F	38
Belford	0	1	M	31
Belford	1	0	F	61
Belford	1	0	M	64
Belfrayden	0	1	F	10
Belfrayden	0	1	M	11
Belfrayden	1	0	F	8
Belfrayden	1	0	M	11
Belgravia	0	1	F	38
Belgravia	0	1	M	36
Belgravia	1	0	F	60
Belgravia	1	0	M	49
Belimbla Park	0	1	F	179
Belimbla Park	0	1	M	187
Belimbla Park	1	0	F	249
Belimbla Park	1	0	M	253
Bell (NSW)	0	1	F	14
Bell (NSW)	0	1	M	12
Bell (NSW)	1	0	F	21
Bell (NSW)	1	0	M	24
Bella Vista	0	1	F	2264
Bella Vista	0	1	M	2290
Bella Vista	1	0	F	3254
Bella Vista	1	0	M	3239
Bellambi	0	1	F	1185
Bellambi	0	1	M	1125
Bellambi	1	0	F	1645
Bellambi	1	0	M	1543
Bellangry	0	1	F	26
Bellangry	0	1	M	27
Bellangry	1	0	F	40
Bellangry	1	0	M	38
Bellata	0	1	F	93
Bellata	0	1	M	114
Bellata	1	0	F	125
Bellata	1	0	M	145
Bellawongarah	0	1	F	35
Bellawongarah	0	1	M	41
Bellawongarah	1	0	F	46
Bellawongarah	1	0	M	57
Bellbird	0	1	F	562
Bellbird	0	1	M	582
Bellbird	1	0	F	806
Bellbird	1	0	M	797
Bellbird Heights	0	1	F	255
Bellbird Heights	0	1	M	241
Bellbird Heights	1	0	F	356
Bellbird Heights	1	0	M	304
Bellbrook	0	1	F	77
Bellbrook	0	1	M	84
Bellbrook	1	0	F	105
Bellbrook	1	0	M	119
Bellevue Hill	0	1	F	2385
Bellevue Hill	0	1	M	2197
Bellevue Hill	1	0	F	3894
Bellevue Hill	1	0	M	3749
Bellimbopinni	0	1	F	27
Bellimbopinni	0	1	M	36
Bellimbopinni	1	0	F	39
Bellimbopinni	1	0	M	45
Bellingen	0	1	F	977
Bellingen	0	1	M	857
Bellingen	1	0	F	1560
Bellingen	1	0	M	1370
Bellmount Forest	0	1	F	38
Bellmount Forest	0	1	M	36
Bellmount Forest	1	0	F	53
Bellmount Forest	1	0	M	48
Belltrees	0	1	F	7
Belltrees	0	1	M	6
Belltrees	1	0	F	8
Belltrees	1	0	M	6
Belmont (NSW)	0	1	F	2006
Belmont (NSW)	0	1	M	1905
Belmont (NSW)	1	0	F	2872
Belmont (NSW)	1	0	M	2668
Belmont North	0	1	F	1894
Belmont North	0	1	M	1883
Belmont North	1	0	F	2704
Belmont North	1	0	M	2600
Belmont South	0	1	F	311
Belmont South	0	1	M	289
Belmont South	1	0	F	433
Belmont South	1	0	M	400
Belmore	0	1	F	3545
Belmore	0	1	M	3436
Belmore	1	0	F	5062
Belmore	1	0	M	4943
Belmore River	0	1	F	90
Belmore River	0	1	M	91
Belmore River	1	0	F	112
Belmore River	1	0	M	111
Beloka	0	1	F	10
Beloka	0	1	M	3
Beloka	1	0	F	6
Beloka	1	0	M	10
Belowra	0	1	F	5
Belowra	1	0	F	3
Belowra	1	0	M	3
Belrose	0	1	F	2777
Belrose	0	1	M	2589
Belrose	1	0	F	3810
Belrose	1	0	M	3564
Bemboka	0	1	F	159
Bemboka	0	1	M	173
Bemboka	1	0	F	236
Bemboka	1	0	M	248
Ben Bullen	0	1	F	20
Ben Bullen	0	1	M	31
Ben Bullen	1	0	F	30
Ben Bullen	1	0	M	36
Ben Lomond (NSW)	0	1	F	45
Ben Lomond (NSW)	0	1	M	43
Ben Lomond (NSW)	1	0	F	51
Ben Lomond (NSW)	1	0	M	56
Benandarah	0	1	F	32
Benandarah	0	1	M	52
Benandarah	1	0	F	45
Benandarah	1	0	M	71
Bendalong	0	1	F	22
Bendalong	0	1	M	28
Bendalong	1	0	F	29
Bendalong	1	0	M	33
Bendemeer	0	1	F	153
Bendemeer	0	1	M	141
Bendemeer	1	0	F	200
Bendemeer	1	0	M	200
Bendick Murrell	0	1	F	48
Bendick Murrell	0	1	M	47
Bendick Murrell	1	0	F	58
Bendick Murrell	1	0	M	63
Bendolba	0	1	F	57
Bendolba	0	1	M	62
Bendolba	1	0	F	77
Bendolba	1	0	M	78
Bendoura	0	1	F	14
Bendoura	0	1	M	17
Bendoura	1	0	F	25
Bendoura	1	0	M	29
Benerembah	0	1	F	29
Benerembah	0	1	M	38
Benerembah	1	0	F	51
Benerembah	1	0	M	45
Bengalla	0	1	F	6
Bengalla	0	1	M	4
Bengalla	1	0	F	5
Bengalla	1	0	M	7
Bennetts Green	0	1	F	3
Bennetts Green	0	1	M	6
Bennetts Green	1	0	M	9
Benolong	0	1	F	14
Benolong	0	1	M	12
Benolong	1	0	F	19
Benolong	1	0	M	20
Bensville	0	1	F	785
Bensville	0	1	M	804
Bensville	1	0	F	1070
Bensville	1	0	M	1056
Bentley (NSW)	0	1	F	67
Bentley (NSW)	0	1	M	73
Bentley (NSW)	1	0	F	87
Bentley (NSW)	1	0	M	85
Berala	0	1	F	2451
Berala	0	1	M	2435
Berala	1	0	F	3524
Berala	1	0	M	3645
Berambing	0	1	F	27
Berambing	0	1	M	33
Berambing	1	0	F	36
Berambing	1	0	M	38
Beresfield	0	1	F	910
Beresfield	0	1	M	936
Beresfield	1	0	F	1217
Beresfield	1	0	M	1283
Bergalia	0	1	F	52
Bergalia	0	1	M	59
Bergalia	1	0	F	66
Bergalia	1	0	M	67
Berkeley	0	1	F	2388
Berkeley	0	1	M	2279
Berkeley	1	0	F	3219
Berkeley	1	0	M	3016
Berkeley Vale	0	1	F	2347
Berkeley Vale	0	1	M	2202
Berkeley Vale	1	0	F	3502
Berkeley Vale	1	0	M	3244
Berkshire Park	0	1	F	352
Berkshire Park	0	1	M	375
Berkshire Park	1	0	F	462
Berkshire Park	1	0	M	485
Bermagui	0	1	F	391
Bermagui	0	1	M	394
Bermagui	1	0	F	630
Bermagui	1	0	M	604
Berowra	0	1	F	1605
Berowra	0	1	M	1582
Berowra	1	0	F	2030
Berowra	1	0	M	2031
Berowra Creek	0	1	F	3
Berowra Creek	0	1	M	9
Berowra Creek	1	0	F	3
Berowra Creek	1	0	M	9
Berowra Heights	0	1	F	1756
Berowra Heights	0	1	M	1712
Berowra Heights	1	0	F	2332
Berowra Heights	1	0	M	2230
Berowra Waters	0	1	F	19
Berowra Waters	0	1	M	19
Berowra Waters	1	0	F	23
Berowra Waters	1	0	M	30
Berrambool	0	1	F	111
Berrambool	0	1	M	104
Berrambool	1	0	F	180
Berrambool	1	0	M	163
Berrara	0	1	F	93
Berrara	0	1	M	86
Berrara	1	0	F	123
Berrara	1	0	M	115
Berremangra	0	1	F	33
Berremangra	0	1	M	32
Berremangra	1	0	F	39
Berremangra	1	0	M	36
Berrico	0	1	F	15
Berrico	0	1	M	8
Berrico	1	0	F	15
Berrico	1	0	M	12
Berridale	0	1	F	285
Berridale	0	1	M	326
Berridale	1	0	F	429
Berridale	1	0	M	480
Berrigal	0	1	F	5
Berrigal	0	1	M	7
Berrigal	1	0	F	14
Berrigal	1	0	M	13
Berrigan	0	1	F	359
Berrigan	0	1	M	371
Berrigan	1	0	F	479
Berrigan	1	0	M	494
Berrilee	0	1	F	65
Berrilee	0	1	M	81
Berrilee	1	0	F	86
Berrilee	1	0	M	100
Berrima	0	1	F	169
Berrima	0	1	M	161
Berrima	1	0	F	252
Berrima	1	0	M	234
Berringer Lake	0	1	F	4
Berringer Lake	0	1	M	8
Berringer Lake	1	0	F	7
Berringer Lake	1	0	M	8
Berry	0	1	F	721
Berry	0	1	M	613
Berry	1	0	F	1109
Berry	1	0	M	941
Berry Jerry	0	1	F	24
Berry Jerry	0	1	M	19
Berry Jerry	1	0	F	24
Berry Jerry	1	0	M	24
Berry Mountain	0	1	F	11
Berry Mountain	0	1	M	10
Berry Mountain	1	0	F	7
Berry Mountain	1	0	M	8
Berry Park	0	1	F	42
Berry Park	0	1	M	49
Berry Park	1	0	F	51
Berry Park	1	0	M	57
Berthong	0	1	F	8
Berthong	0	1	M	10
Berthong	1	0	F	10
Berthong	1	0	M	21
Beryl	0	1	F	37
Beryl	0	1	M	35
Beryl	1	0	F	46
Beryl	1	0	M	54
Bethungra	0	1	F	56
Bethungra	0	1	M	64
Bethungra	1	0	F	60
Bethungra	1	0	M	72
Bevendale	0	1	F	14
Bevendale	0	1	M	16
Bevendale	1	0	F	16
Bevendale	1	0	M	19
Beverley Park	0	1	F	724
Beverley Park	0	1	M	671
Beverley Park	1	0	F	959
Beverley Park	1	0	M	950
Beverly Hills	0	1	F	3131
Beverly Hills	0	1	M	2834
Beverly Hills	1	0	F	4333
Beverly Hills	1	0	M	3985
Bewong	0	1	F	17
Bewong	0	1	M	23
Bewong	1	0	F	29
Bewong	1	0	M	28
Bexhill	0	1	F	154
Bexhill	0	1	M	149
Bexhill	1	0	F	207
Bexhill	1	0	M	198
Bexley	0	1	F	5521
Bexley	0	1	M	5280
Bexley	1	0	F	7876
Bexley	1	0	M	7553
Bexley North	0	1	F	1313
Bexley North	0	1	M	1186
Bexley North	1	0	F	1751
Bexley North	1	0	M	1624
Biala	0	1	F	19
Biala	0	1	M	27
Biala	1	0	F	24
Biala	1	0	M	33
Bibbenluke	0	1	F	36
Bibbenluke	0	1	M	38
Bibbenluke	1	0	F	36
Bibbenluke	1	0	M	35
Biddon	0	1	F	25
Biddon	0	1	M	38
Biddon	1	0	F	32
Biddon	1	0	M	46
Bidgeemia	0	1	F	9
Bidgeemia	0	1	M	15
Bidgeemia	1	0	F	12
Bidgeemia	1	0	M	18
Bidwill (NSW)	0	1	F	1312
Bidwill (NSW)	0	1	M	1133
Bidwill (NSW)	1	0	F	1785
Bidwill (NSW)	1	0	M	1551
Bielsdown Hills	0	1	F	29
Bielsdown Hills	0	1	M	27
Bielsdown Hills	1	0	F	40
Bielsdown Hills	1	0	M	34
Big Hill (NSW)	0	1	F	16
Big Hill (NSW)	0	1	M	18
Big Hill (NSW)	1	0	F	19
Big Hill (NSW)	1	0	M	24
Big Jacks Creek	0	1	F	15
Big Jacks Creek	0	1	M	16
Big Jacks Creek	1	0	F	13
Big Jacks Creek	1	0	M	25
Big Ridge	0	1	F	4
Big Ridge	0	1	M	3
Big Ridge	1	0	F	5
Big Ridge	1	0	M	5
Big Springs	0	1	F	42
Big Springs	0	1	M	36
Big Springs	1	0	F	53
Big Springs	1	0	M	44
Bigga	0	1	F	68
Bigga	0	1	M	79
Bigga	1	0	F	86
Bigga	1	0	M	92
Bilambil	0	1	F	113
Bilambil	0	1	M	131
Bilambil	1	0	F	162
Bilambil	1	0	M	172
Bilambil Heights	0	1	F	925
Bilambil Heights	0	1	M	910
Bilambil Heights	1	0	F	1369
Bilambil Heights	1	0	M	1323
Bilbul	0	1	F	158
Bilbul	0	1	M	174
Bilbul	1	0	F	203
Bilbul	1	0	M	224
Bilgola Beach	0	1	F	86
Bilgola Beach	0	1	M	82
Bilgola Beach	1	0	F	104
Bilgola Beach	1	0	M	90
Bilgola Plateau	0	1	F	1080
Bilgola Plateau	0	1	M	1051
Bilgola Plateau	1	0	F	1480
Bilgola Plateau	1	0	M	1480
Billeroy	0	1	F	11
Billeroy	0	1	M	8
Billeroy	1	0	F	17
Billeroy	1	0	M	17
Billilingra	0	1	F	5
Billilingra	0	1	M	9
Billilingra	1	0	F	5
Billilingra	1	0	M	9
Billimari	0	1	F	49
Billimari	0	1	M	42
Billimari	1	0	F	66
Billimari	1	0	M	57
Billinudgel	0	1	F	48
Billinudgel	0	1	M	59
Billinudgel	1	0	F	69
Billinudgel	1	0	M	81
Billys Creek	0	1	F	17
Billys Creek	0	1	M	18
Billys Creek	1	0	F	26
Billys Creek	1	0	M	24
Billywillinga	0	1	F	64
Billywillinga	0	1	M	60
Billywillinga	1	0	F	87
Billywillinga	1	0	M	83
Bilpin	0	1	F	201
Bilpin	0	1	M	194
Bilpin	1	0	F	273
Bilpin	1	0	M	265
Bimbi	0	1	F	36
Bimbi	0	1	M	35
Bimbi	1	0	F	39
Bimbi	1	0	M	38
Bimbimbie	0	1	F	23
Bimbimbie	0	1	M	23
Bimbimbie	1	0	F	36
Bimbimbie	1	0	M	48
Binalong	0	1	F	146
Binalong	0	1	M	164
Binalong	1	0	F	194
Binalong	1	0	M	214
Binda	0	1	F	63
Binda	0	1	M	86
Binda	1	0	F	89
Binda	1	0	M	107
Bindera	0	1	F	10
Bindera	0	1	M	7
Bindera	1	0	F	10
Bindera	1	0	M	7
Bingara	0	1	F	421
Bingara	0	1	M	384
Bingara	1	0	F	547
Bingara	1	0	M	508
Bingeebeebra Creek	0	1	F	6
Bingeebeebra Creek	0	1	M	13
Bingeebeebra Creek	1	0	F	11
Bingeebeebra Creek	1	0	M	16
Bingie	0	1	F	51
Bingie	0	1	M	71
Bingie	1	0	F	81
Bingie	1	0	M	84
Bingleburra	0	1	F	10
Bingleburra	0	1	M	10
Bingleburra	1	0	F	9
Bingleburra	1	0	M	10
Biniguy	0	1	F	42
Biniguy	0	1	M	50
Biniguy	1	0	F	47
Biniguy	1	0	M	55
Binjura	0	1	F	100
Binjura	0	1	M	82
Binjura	1	0	F	124
Binjura	1	0	M	120
Binna Burra (NSW)	0	1	F	47
Binna Burra (NSW)	0	1	M	54
Binna Burra (NSW)	1	0	F	67
Binna Burra (NSW)	1	0	M	76
Binnaway	0	1	F	168
Binnaway	0	1	M	188
Binnaway	1	0	F	225
Binnaway	1	0	M	248
Binya	0	1	F	38
Binya	0	1	M	45
Binya	1	0	F	55
Binya	1	0	M	66
Birchgrove	0	1	F	825
Birchgrove	0	1	M	712
Birchgrove	1	0	F	1287
Birchgrove	1	0	M	1124
Birdwood (NSW)	0	1	F	12
Birdwood (NSW)	0	1	M	13
Birdwood (NSW)	1	0	F	11
Birdwood (NSW)	1	0	M	18
Birganbigil	0	1	F	17
Birganbigil	0	1	M	17
Birganbigil	1	0	F	24
Birganbigil	1	0	M	27
Birmingham Gardens	0	1	F	386
Birmingham Gardens	0	1	M	430
Birmingham Gardens	1	0	F	681
Birmingham Gardens	1	0	M	755
Birriwa	0	1	F	14
Birriwa	0	1	M	16
Birriwa	1	0	F	11
Birriwa	1	0	M	21
Birrong	0	1	F	969
Birrong	0	1	M	972
Birrong	1	0	F	1316
Birrong	1	0	M	1269
Bishops Bridge	0	1	F	76
Bishops Bridge	0	1	M	83
Bishops Bridge	1	0	F	92
Bishops Bridge	1	0	M	98
Bithramere	0	1	F	54
Bithramere	0	1	M	53
Bithramere	1	0	F	72
Bithramere	1	0	M	70
Black Creek (Port Macquarie-Hastings - NSW)	0	1	F	17
Black Creek (Port Macquarie-Hastings - NSW)	0	1	M	21
Black Creek (Port Macquarie-Hastings - NSW)	1	0	F	23
Black Creek (Port Macquarie-Hastings - NSW)	1	0	M	24
Black Creek (Snowy Valleys - NSW)	0	1	F	5
Black Creek (Snowy Valleys - NSW)	0	1	M	3
Black Creek (Snowy Valleys - NSW)	1	0	F	7
Black Creek (Snowy Valleys - NSW)	1	0	M	7
Black Head	0	1	F	192
Black Head	0	1	M	147
Black Head	1	0	F	346
Black Head	1	0	M	275
Black Hill (NSW)	0	1	F	180
Black Hill (NSW)	0	1	M	180
Black Hill (NSW)	1	0	F	242
Black Hill (NSW)	1	0	M	240
Black Hollow	0	1	F	7
Black Hollow	0	1	M	10
Black Hollow	1	0	F	7
Black Hollow	1	0	M	10
Black Mountain (NSW)	0	1	F	81
Black Mountain (NSW)	0	1	M	102
Black Mountain (NSW)	1	0	F	109
Black Mountain (NSW)	1	0	M	130
Black Range (NSW)	0	1	F	37
Black Range (NSW)	0	1	M	48
Black Range (NSW)	1	0	F	77
Black Range (NSW)	1	0	M	76
Black Springs (NSW)	0	1	F	43
Black Springs (NSW)	0	1	M	48
Black Springs (NSW)	1	0	F	73
Black Springs (NSW)	1	0	M	75
Blackalls Park	0	1	F	789
Blackalls Park	0	1	M	758
Blackalls Park	1	0	F	1154
Blackalls Park	1	0	M	1057
Blackbutt (NSW)	0	1	F	969
Blackbutt (NSW)	0	1	M	881
Blackbutt (NSW)	1	0	F	1420
Blackbutt (NSW)	1	0	M	1263
Blackett	0	1	F	915
Blackett	0	1	M	902
Blackett	1	0	F	1331
Blackett	1	0	M	1262
Blackheath	0	1	F	1207
Blackheath	0	1	M	1053
Blackheath	1	0	F	1793
Blackheath	1	0	M	1619
Blackmans Flat	0	1	F	3
Blackmans Flat	0	1	M	4
Blackmans Flat	1	0	F	3
Blackmans Flat	1	0	M	4
Blackmans Point	0	1	F	40
Blackmans Point	0	1	M	48
Blackmans Point	1	0	F	63
Blackmans Point	1	0	M	72
Blacksmiths	0	1	F	547
Blacksmiths	0	1	M	575
Blacksmiths	1	0	F	737
Blacksmiths	1	0	M	777
Blacktown	0	1	F	11456
Blacktown	0	1	M	11394
Blacktown	1	0	F	17951
Blacktown	1	0	M	18126
Blackville	0	1	F	28
Blackville	0	1	M	33
Blackville	1	0	F	25
Blackville	1	0	M	40
Blackwall (NSW)	0	1	F	469
Blackwall (NSW)	0	1	M	441
Blackwall (NSW)	1	0	F	733
Blackwall (NSW)	1	0	M	691
Blair Athol (NSW)	0	1	F	822
Blair Athol (NSW)	0	1	M	864
Blair Athol (NSW)	1	0	F	1190
Blair Athol (NSW)	1	0	M	1222
Blairmount	0	1	F	84
Blairmount	0	1	M	110
Blairmount	1	0	F	149
Blairmount	1	0	M	172
Blakebrook	0	1	F	51
Blakebrook	0	1	M	46
Blakebrook	1	0	F	66
Blakebrook	1	0	M	63
Blakehurst	0	1	F	1912
Blakehurst	0	1	M	1881
Blakehurst	1	0	F	2649
Blakehurst	1	0	M	2549
Blakney Creek	0	1	F	10
Blakney Creek	0	1	M	17
Blakney Creek	1	0	F	27
Blakney Creek	1	0	M	26
Bland	0	1	F	12
Bland	0	1	M	17
Bland	1	0	F	16
Bland	1	0	M	22
Blandford	0	1	F	57
Blandford	0	1	M	62
Blandford	1	0	F	77
Blandford	1	0	M	88
Blaxland (NSW)	0	1	F	2311
Blaxland (NSW)	0	1	M	2163
Blaxland (NSW)	1	0	F	3157
Blaxland (NSW)	1	0	M	2971
Blaxlands Creek	0	1	F	40
Blaxlands Creek	0	1	M	38
Blaxlands Creek	1	0	F	47
Blaxlands Creek	1	0	M	47
Blaxlands Ridge	0	1	F	157
Blaxlands Ridge	0	1	M	163
Blaxlands Ridge	1	0	F	201
Blaxlands Ridge	1	0	M	207
Blayney	0	1	F	895
Blayney	0	1	M	882
Blayney	1	0	F	1310
Blayney	1	0	M	1268
Bligh Park	0	1	F	1758
Bligh Park	0	1	M	1613
Bligh Park	1	0	F	2655
Bligh Park	1	0	M	2468
Blighty	0	1	F	40
Blighty	0	1	M	43
Blighty	1	0	F	55
Blighty	1	0	M	59
Blue Bay	0	1	F	253
Blue Bay	0	1	M	201
Blue Bay	1	0	F	395
Blue Bay	1	0	M	335
Blue Haven	0	1	F	1641
Blue Haven	0	1	M	1522
Blue Haven	1	0	F	2590
Blue Haven	1	0	M	2406
Blue Knob	0	1	F	56
Blue Knob	0	1	M	77
Blue Knob	1	0	F	75
Blue Knob	1	0	M	90
Blue Nobby	0	1	F	15
Blue Nobby	0	1	M	13
Blue Nobby	1	0	F	15
Blue Nobby	1	0	M	8
Blue Vale	0	1	F	18
Blue Vale	0	1	M	26
Blue Vale	1	0	F	23
Blue Vale	1	0	M	28
Blueys Beach	0	1	F	46
Blueys Beach	0	1	M	53
Blueys Beach	1	0	F	73
Blueys Beach	1	0	M	80
Boambee	0	1	F	490
Boambee	0	1	M	527
Boambee	1	0	F	650
Boambee	1	0	M	692
Boambee East	0	1	F	1405
Boambee East	0	1	M	1379
Boambee East	1	0	F	2088
Boambee East	1	0	M	2000
Boambolo	0	1	F	14
Boambolo	0	1	M	10
Boambolo	1	0	F	20
Boambolo	1	0	M	18
Boat Harbour (Lismore - NSW)	0	1	F	48
Boat Harbour (Lismore - NSW)	0	1	M	36
Boat Harbour (Lismore - NSW)	1	0	F	62
Boat Harbour (Lismore - NSW)	1	0	M	59
Boat Harbour (Port Stephens - NSW)	0	1	F	247
Boat Harbour (Port Stephens - NSW)	0	1	M	252
Boat Harbour (Port Stephens - NSW)	1	0	F	380
Boat Harbour (Port Stephens - NSW)	1	0	M	383
Bobadah	0	1	F	4
Bobadah	0	1	M	3
Bobadah	1	0	F	3
Bobadah	1	0	M	8
Bobin	0	1	F	44
Bobin	0	1	M	49
Bobin	1	0	F	61
Bobin	1	0	M	59
Bobs Creek	0	1	F	26
Bobs Creek	0	1	M	30
Bobs Creek	1	0	F	29
Bobs Creek	1	0	M	32
Bobs Farm	0	1	F	129
Bobs Farm	0	1	M	143
Bobs Farm	1	0	F	164
Bobs Farm	1	0	M	184
Bobundara	0	1	F	3
Bobundara	0	1	M	5
Bobundara	1	0	F	6
Bobundara	1	0	M	6
Bocoble	0	1	F	39
Bocoble	0	1	M	51
Bocoble	1	0	F	59
Bocoble	1	0	M	62
Bocobra	0	1	F	10
Bocobra	0	1	M	22
Bocobra	1	0	F	12
Bocobra	1	0	M	26
Bodalla	0	1	F	206
Bodalla	0	1	M	221
Bodalla	1	0	F	306
Bodalla	1	0	M	318
Bodangora	0	1	F	26
Bodangora	0	1	M	32
Bodangora	1	0	F	23
Bodangora	1	0	M	36
Boeill Creek	0	1	F	25
Boeill Creek	0	1	M	24
Boeill Creek	1	0	F	30
Boeill Creek	1	0	M	28
Bogan	0	1	F	8
Bogan	0	1	M	6
Bogan	1	0	F	7
Bogan	1	0	M	7
Bogan Gate	0	1	F	67
Bogan Gate	0	1	M	95
Bogan Gate	1	0	F	83
Bogan Gate	1	0	M	138
Bogangar	0	1	F	782
Bogangar	0	1	M	765
Bogangar	1	0	F	1169
Bogangar	1	0	M	1169
Bogee	0	1	F	22
Bogee	0	1	M	25
Bogee	1	0	F	27
Bogee	1	0	M	34
Boggabilla	0	1	F	326
Boggabilla	0	1	M	310
Boggabilla	1	0	F	403
Boggabilla	1	0	M	375
Boggabri	0	1	F	289
Boggabri	0	1	M	298
Boggabri	1	0	F	431
Boggabri	1	0	M	431
Bohena Creek	0	1	F	53
Bohena Creek	0	1	M	59
Bohena Creek	1	0	F	61
Bohena Creek	1	0	M	76
Bohnock	0	1	F	22
Bohnock	0	1	M	21
Bohnock	1	0	F	35
Bohnock	1	0	M	32
Bolaro	0	1	F	14
Bolaro	0	1	M	13
Bolaro	1	0	F	19
Bolaro	1	0	M	16
Bolivia	0	1	F	15
Bolivia	0	1	M	25
Bolivia	1	0	F	27
Bolivia	1	0	M	31
Bolong	0	1	F	36
Bolong	0	1	M	37
Bolong	1	0	F	47
Bolong	1	0	M	45
Bolton Point	0	1	F	567
Bolton Point	0	1	M	515
Bolton Point	1	0	F	874
Bolton Point	1	0	M	801
Bolwarra (NSW)	0	1	F	297
Bolwarra (NSW)	0	1	M	275
Bolwarra (NSW)	1	0	F	399
Bolwarra (NSW)	1	0	M	385
Bolwarra Heights	0	1	F	761
Bolwarra Heights	0	1	M	765
Bolwarra Heights	1	0	F	1212
Bolwarra Heights	1	0	M	1197
Bomaderry	0	1	F	1717
Bomaderry	0	1	M	1693
Bomaderry	1	0	F	2579
Bomaderry	1	0	M	2482
Bombah Point	1	0	M	6
Bombala	0	1	F	410
Bombala	0	1	M	400
Bombala	1	0	F	537
Bombala	1	0	M	559
Bombay	0	1	F	33
Bombay	0	1	M	34
Bombay	1	0	F	48
Bombay	1	0	M	53
Bombira	0	1	F	84
Bombira	0	1	M	90
Bombira	1	0	F	139
Bombira	1	0	M	144
Bombo	0	1	F	31
Bombo	0	1	M	26
Bombo	1	0	F	40
Bombo	1	0	M	42
Bombowlee	0	1	F	84
Bombowlee	0	1	M	108
Bombowlee	1	0	F	107
Bombowlee	1	0	M	121
Bombowlee Creek	0	1	F	19
Bombowlee Creek	0	1	M	21
Bombowlee Creek	1	0	F	21
Bombowlee Creek	1	0	M	20
Bomen	0	1	F	6
Bomen	0	1	M	8
Bomen	1	0	F	12
Bomen	1	0	M	11
Bomera	0	1	F	15
Bomera	0	1	M	12
Bomera	1	0	F	18
Bomera	1	0	M	13
Bonalbo	0	1	F	98
Bonalbo	0	1	M	93
Bonalbo	1	0	F	138
Bonalbo	1	0	M	139
Bondi	0	1	F	1762
Bondi	0	1	M	1767
Bondi	1	0	F	3240
Bondi	1	0	M	3182
Bondi Beach	0	1	F	1685
Bondi Beach	0	1	M	1751
Bondi Beach	1	0	F	3481
Bondi Beach	1	0	M	3510
Bondi Junction	0	1	F	1704
Bondi Junction	0	1	M	1524
Bondi Junction	1	0	F	3108
Bondi Junction	1	0	M	2834
Bonnells Bay	0	1	F	871
Bonnells Bay	0	1	M	863
Bonnells Bay	1	0	F	1409
Bonnells Bay	1	0	M	1355
Bonnet Bay	0	1	F	746
Bonnet Bay	0	1	M	761
Bonnet Bay	1	0	F	981
Bonnet Bay	1	0	M	982
Bonny Hills	0	1	F	849
Bonny Hills	0	1	M	795
Bonny Hills	1	0	F	1228
Bonny Hills	1	0	M	1177
Bonnyrigg	0	1	F	2735
Bonnyrigg	0	1	M	2534
Bonnyrigg	1	0	F	3762
Bonnyrigg	1	0	M	3472
Bonnyrigg Heights	0	1	F	2578
Bonnyrigg Heights	0	1	M	2522
Bonnyrigg Heights	1	0	F	3219
Bonnyrigg Heights	1	0	M	3150
Bonshaw (NSW)	0	1	F	34
Bonshaw (NSW)	0	1	M	38
Bonshaw (NSW)	1	0	F	50
Bonshaw (NSW)	1	0	M	47
Bonville	0	1	F	665
Bonville	0	1	M	706
Bonville	1	0	F	991
Bonville	1	0	M	1025
