SSC_NAME16	FamilyHousehold	UsualResidents.min	occupied_private_dwellings
Lake View	1	2	3
Lameroo	0	1	91
Lameroo	0	2	10
Lameroo	1	2	126
Lameroo	1	3	32
Lameroo	1	4	50
Lameroo	1	5	15
Lameroo	1	6	3
Langhorne Creek	0	1	39
Langhorne Creek	0	2	4
Langhorne Creek	1	2	52
Langhorne Creek	1	3	17
Langhorne Creek	1	4	30
Langhorne Creek	1	5	13
Largs Bay	0	1	440
Largs Bay	0	2	35
Largs Bay	0	3	7
Largs Bay	1	2	496
Largs Bay	1	3	234
Largs Bay	1	4	238
Largs Bay	1	5	75
Largs Bay	1	6	16
Largs North	0	1	471
Largs North	0	2	36
Largs North	0	3	4
Largs North	1	2	514
Largs North	1	3	209
Largs North	1	4	185
Largs North	1	5	62
Largs North	1	6	20
Laura (SA)	0	1	96
Laura (SA)	0	2	5
Laura (SA)	1	2	112
Laura (SA)	1	3	30
Laura (SA)	1	4	25
Laura (SA)	1	5	15
Laura (SA)	1	6	3
Laura Bay	1	2	3
Laurie Park	0	1	4
Laurie Park	1	2	11
Laurie Park	1	3	3
Laurie Park	1	5	3
Leabrook	0	1	306
Leabrook	0	2	15
Leabrook	0	4	3
Leabrook	1	2	213
Leabrook	1	3	59
Leabrook	1	4	64
Leabrook	1	5	31
Leabrook	1	6	5
Leasingham	0	1	4
Leasingham	1	2	21
Leasingham	1	3	9
Leasingham	1	5	3
Leawood Gardens	0	1	4
Leawood Gardens	1	2	3
Leawood Gardens	1	3	8
Leawood Gardens	1	4	5
Leigh Creek (SA)	0	1	25
Leigh Creek (SA)	1	2	23
Leigh Creek (SA)	1	3	7
Leigh Creek (SA)	1	4	15
Leigh Creek (SA)	1	5	10
Leighton	0	1	6
Leighton	1	2	3
Leighton	1	3	3
Leighton	1	4	3
Lenswood	0	1	31
Lenswood	0	2	8
Lenswood	1	2	69
Lenswood	1	3	26
Lenswood	1	4	28
Lenswood	1	5	10
Lenswood	1	6	7
Lewiston	0	1	155
Lewiston	0	2	16
Lewiston	1	2	301
Lewiston	1	3	165
Lewiston	1	4	208
Lewiston	1	5	89
Lewiston	1	6	53
Light Pass	0	1	13
Light Pass	1	2	43
Light Pass	1	3	10
Light Pass	1	4	9
Light Pass	1	5	9
Light Pass	1	6	3
Lincoln National Park	1	2	3
Linden Park	0	1	229
Linden Park	0	2	12
Linden Park	0	3	3
Linden Park	1	2	232
Linden Park	1	3	101
Linden Park	1	4	118
Linden Park	1	5	42
Linden Park	1	6	19
Linwood	0	1	4
Linwood	1	2	8
Linwood	1	4	4
Lipson	0	1	15
Lipson	0	2	3
Lipson	1	2	31
Lipson	1	3	19
Lipson	1	4	8
Lipson	1	5	6
Little Douglas	0	1	3
Littlehampton	0	1	189
Littlehampton	0	2	11
Littlehampton	0	3	3
Littlehampton	1	2	292
Littlehampton	1	3	196
Littlehampton	1	4	233
Littlehampton	1	5	86
Littlehampton	1	6	29
Lobethal	0	1	224
Lobethal	0	2	11
Lobethal	1	2	340
Lobethal	1	3	127
Lobethal	1	4	126
Lobethal	1	5	73
Lobethal	1	6	35
Lochaber	0	1	9
Lochaber	1	2	18
Lochaber	1	3	4
Lochaber	1	4	3
Lochaber	1	5	3
Lochiel (SA)	0	1	13
Lochiel (SA)	0	2	3
Lochiel (SA)	1	2	21
Lochiel (SA)	1	3	6
Lochiel (SA)	1	4	3
Lock	0	1	35
Lock	1	2	42
Lock	1	3	16
Lock	1	4	10
Lock	1	5	7
Lockleys	0	1	587
Lockleys	0	2	54
Lockleys	0	3	7
Lockleys	0	6	3
Lockleys	1	2	650
Lockleys	1	3	323
Lockleys	1	4	392
Lockleys	1	5	115
Lockleys	1	6	24
Long Flat (SA)	0	1	10
Long Flat (SA)	1	2	11
Long Flat (SA)	1	3	5
Long Flat (SA)	1	4	3
Long Plains	0	1	8
Long Plains	1	3	5
Long Plains	1	4	3
Long Plains	1	5	3
Long Plains	1	6	3
Longwood (SA)	0	1	15
Longwood (SA)	1	2	24
Longwood (SA)	1	3	18
Longwood (SA)	1	4	23
Longwood (SA)	1	5	14
Lonsdale	1	2	3
Louth Bay	0	1	32
Louth Bay	1	2	21
Louth Bay	1	3	12
Louth Bay	1	4	4
Loveday	0	1	60
Loveday	0	2	6
Loveday	1	2	78
Loveday	1	3	30
Loveday	1	4	42
Loveday	1	5	16
Loveday	1	6	9
Lowan Vale	0	1	3
Lowan Vale	1	2	5
Lowan Vale	1	4	3
Lowan Vale	1	5	3
Lowbank	0	1	3
Lowbank	1	2	4
Lower Broughton	1	2	4
Lower Broughton	1	4	3
Lower Broughton	1	6	3
Lower Hermitage	0	1	7
Lower Hermitage	1	2	33
Lower Hermitage	1	3	9
Lower Hermitage	1	4	13
Lower Hermitage	1	5	3
Lower Hermitage	1	6	6
Lower Inman Valley	0	1	25
Lower Inman Valley	0	2	3
Lower Inman Valley	1	2	66
Lower Inman Valley	1	3	18
Lower Inman Valley	1	4	35
Lower Inman Valley	1	5	12
Lower Inman Valley	1	6	7
Lower Light	0	1	17
Lower Light	1	2	22
Lower Light	1	3	21
Lower Light	1	4	3
Lower Light	1	5	8
Lower Mitcham	0	1	216
Lower Mitcham	0	2	15
Lower Mitcham	0	3	6
Lower Mitcham	1	2	239
Lower Mitcham	1	3	129
Lower Mitcham	1	4	164
Lower Mitcham	1	5	44
Lower Mitcham	1	6	14
Loxton	0	1	574
Loxton	0	2	23
Loxton	0	3	11
Loxton	0	4	3
Loxton	1	2	679
Loxton	1	3	218
Loxton	1	4	212
Loxton	1	5	72
Loxton	1	6	38
Loxton North	0	1	74
Loxton North	0	2	10
Loxton North	1	2	94
Loxton North	1	3	50
Loxton North	1	4	52
Loxton North	1	5	21
Loxton North	1	6	10
Lucindale	0	1	65
Lucindale	1	2	95
Lucindale	1	3	23
Lucindale	1	4	22
Lucindale	1	5	11
Lucindale	1	6	3
Lucky Bay	0	1	3
Lucky Bay	1	2	3
Lyndoch	0	1	141
Lyndoch	0	2	6
Lyndoch	1	2	267
Lyndoch	1	3	107
Lyndoch	1	4	105
Lyndoch	1	5	39
Lyndoch	1	6	24
Lynton	0	1	13
Lynton	1	2	32
Lynton	1	3	15
Lynton	1	4	8
Lynton	1	5	3
Lyrup	0	1	38
Lyrup	1	2	44
Lyrup	1	3	22
Lyrup	1	4	5
Lyrup	1	5	8
Maaoupe	0	1	3
Maaoupe	1	2	9
Maaoupe	1	3	8
Maaoupe	1	4	3
Maaoupe	1	5	6
Macclesfield (SA)	0	1	112
Macclesfield (SA)	0	2	5
Macclesfield (SA)	1	2	201
Macclesfield (SA)	1	3	79
Macclesfield (SA)	1	4	80
Macclesfield (SA)	1	5	24
Macclesfield (SA)	1	6	11
Macdonald Park	0	1	19
Macdonald Park	0	2	3
Macdonald Park	1	2	67
Macdonald Park	1	3	31
Macdonald Park	1	4	21
Macdonald Park	1	5	10
Macdonald Park	1	6	15
Macgillivray	0	1	8
Macgillivray	1	2	14
Macgillivray	1	3	5
Macgillivray	1	4	5
Magarey	1	2	3
Magdala	0	1	3
Magdala	1	2	9
Magdala	1	3	5
Magdala	1	4	3
Maggea	1	2	3
Magill	0	1	1073
Magill	0	2	102
Magill	0	3	29
Magill	0	4	23
Magill	0	5	3
Magill	0	6	3
Magill	1	2	1014
Magill	1	3	499
Magill	1	4	523
Magill	1	5	185
Magill	1	6	61
Maitland (SA)	0	1	140
Maitland (SA)	0	2	10
Maitland (SA)	1	2	194
Maitland (SA)	1	3	44
Maitland (SA)	1	4	50
Maitland (SA)	1	5	26
Maitland (SA)	1	6	17
Makin	1	4	3
Malinong	0	1	3
Malinong	1	2	3
Malinong	1	3	3
Malinong	1	4	3
Mallala	0	1	72
Mallala	0	2	10
Mallala	1	2	120
Mallala	1	3	50
Mallala	1	4	42
Mallala	1	5	32
Mallala	1	6	9
Malpas	1	2	7
Maltee	1	2	4
Malvern (SA)	0	1	209
Malvern (SA)	0	2	16
Malvern (SA)	0	3	4
Malvern (SA)	0	4	3
Malvern (SA)	1	2	320
Malvern (SA)	1	3	126
Malvern (SA)	1	4	187
Malvern (SA)	1	5	67
Malvern (SA)	1	6	13
Mambray Creek	0	1	9
Mambray Creek	1	2	3
Mambray Creek	1	3	3
Mangalo	0	1	3
Mangalo	1	2	3
Mangalo	1	3	4
Mangalo	1	5	3
Mannanarie	0	1	3
Mannanarie	1	2	11
Mannanarie	1	3	3
Mannanarie	1	4	4
Mannanarie	1	6	3
Manningham	0	1	136
Manningham	0	2	13
Manningham	1	2	144
Manningham	1	3	77
Manningham	1	4	99
Manningham	1	5	27
Manningham	1	6	4
Mannum	0	1	355
Mannum	0	2	24
Mannum	1	2	466
Mannum	1	3	93
Mannum	1	4	97
Mannum	1	5	43
Mannum	1	6	10
Manoora (SA)	0	1	23
Manoora (SA)	1	2	17
Manoora (SA)	1	3	5
Manoora (SA)	1	4	3
Manoora (SA)	1	5	3
Mansfield Park	0	1	297
Mansfield Park	0	2	34
Mansfield Park	0	3	5
Mansfield Park	0	4	10
Mansfield Park	0	5	5
Mansfield Park	0	6	3
Mansfield Park	1	2	295
Mansfield Park	1	3	260
Mansfield Park	1	4	259
Mansfield Park	1	5	118
Mansfield Park	1	6	77
Mantung	1	2	4
Mantung	1	3	3
Marama	0	1	3
Marama	1	2	11
Marama	1	3	5
Marananga	0	1	6
Marananga	1	2	10
Marananga	1	3	4
Marananga	1	4	12
Marananga	1	5	4
Marble Hill	0	1	3
Marble Hill	1	2	12
Marble Hill	1	3	4
Marble Hill	1	4	3
Marble Hill	1	5	6
Marcollat	1	2	7
Marcollat	1	3	9
Marcollat	1	4	4
Marcollat	1	5	3
Marden	0	1	371
Marden	0	2	47
Marden	0	3	15
Marden	0	4	11
Marden	0	5	4
Marden	1	2	285
Marden	1	3	146
Marden	1	4	98
Marden	1	5	39
Marden	1	6	8
Marino	0	1	146
Marino	0	2	15
Marino	0	3	3
Marino	0	4	3
Marino	1	2	332
Marino	1	3	137
Marino	1	4	143
Marino	1	5	36
Marino	1	6	12
Marion	0	1	525
Marion	0	2	36
Marion	0	3	11
Marion	0	4	3
Marion	1	2	484
Marion	1	3	196
Marion	1	4	191
Marion	1	5	65
Marion	1	6	22
Marion Bay (SA)	0	1	29
Marion Bay (SA)	1	2	24
Marion Bay (SA)	1	3	3
Marion Bay (SA)	1	4	4
Marion Bay (SA)	1	5	4
Markaranka	1	4	3
Marks Landing	0	1	3
Marks Landing	1	2	3
Marla	0	1	34
Marla	1	2	11
Marla	1	3	3
Marleston	0	1	267
Marleston	0	2	33
Marleston	0	3	18
Marleston	0	4	4
Marleston	1	2	201
Marleston	1	3	91
Marleston	1	4	82
Marleston	1	5	19
Marleston	1	6	11
Marola	1	5	3
Marrabel	0	1	4
Marrabel	1	2	18
Marrabel	1	3	7
Marrabel	1	4	4
Marree	0	1	22
Marree	1	2	13
Marree	1	3	3
Marree	1	4	3
Marree	1	6	3
Marryatville	0	1	86
Marryatville	0	2	3
Marryatville	1	2	64
Marryatville	1	3	31
Marryatville	1	4	42
Marryatville	1	5	11
Maryvale (SA)	0	1	3
Maslin Beach	0	1	126
Maslin Beach	0	2	13
Maslin Beach	1	2	154
Maslin Beach	1	3	52
Maslin Beach	1	4	83
Maslin Beach	1	5	18
Maslin Beach	1	6	7
Matta Flat	0	1	10
Matta Flat	1	2	7
Matta Flat	1	3	9
Matta Flat	1	4	4
Matta Flat	1	5	3
Mawson Lakes	0	1	917
Mawson Lakes	0	2	213
Mawson Lakes	0	3	88
Mawson Lakes	0	4	24
Mawson Lakes	0	5	22
Mawson Lakes	0	6	7
Mawson Lakes	1	2	1325
Mawson Lakes	1	3	855
Mawson Lakes	1	4	822
Mawson Lakes	1	5	289
Mawson Lakes	1	6	134
Mayfield (SA)	1	2	3
Maylands (SA)	0	1	207
Maylands (SA)	0	2	25
Maylands (SA)	0	3	3
Maylands (SA)	1	2	191
Maylands (SA)	1	3	82
Maylands (SA)	1	4	90
Maylands (SA)	1	5	24
Maylands (SA)	1	6	7
McBean Pound	0	1	5
McBean Pound	1	2	3
McCallum	1	2	4
McCallum	1	3	3
McCracken	0	1	255
McCracken	0	2	8
McCracken	0	3	3
McCracken	1	2	376
McCracken	1	3	82
McCracken	1	4	66
McCracken	1	5	19
McCracken	1	6	11
McHarg Creek	0	1	4
McHarg Creek	1	2	13
McHarg Creek	1	3	3
McLaren Flat	0	1	64
McLaren Flat	0	2	6
McLaren Flat	1	2	161
McLaren Flat	1	3	83
McLaren Flat	1	4	130
McLaren Flat	1	5	56
McLaren Flat	1	6	10
McLaren Vale	0	1	393
McLaren Vale	0	2	24
McLaren Vale	1	2	605
McLaren Vale	1	3	179
McLaren Vale	1	4	213
McLaren Vale	1	5	73
McLaren Vale	1	6	18
Meadows	0	1	95
Meadows	0	2	8
Meadows	1	2	184
Meadows	1	3	76
Meadows	1	4	87
Meadows	1	5	38
Meadows	1	6	6
Medindie	0	1	60
Medindie	0	2	3
Medindie	0	3	10
Medindie	1	2	115
Medindie	1	3	41
Medindie	1	4	93
Medindie	1	5	25
Medindie	1	6	14
Medindie Gardens	0	1	5
Medindie Gardens	1	2	40
Medindie Gardens	1	3	20
Medindie Gardens	1	4	25
Medindie Gardens	1	5	13
Medindie Gardens	1	6	3
Melrose (SA)	0	1	43
Melrose (SA)	1	2	54
Melrose (SA)	1	3	11
Melrose (SA)	1	4	15
Melrose (SA)	1	5	11
Melrose (SA)	1	6	4
Melrose Park (SA)	0	1	311
Melrose Park (SA)	0	2	22
Melrose Park (SA)	0	3	7
Melrose Park (SA)	0	4	7
Melrose Park (SA)	0	5	4
Melrose Park (SA)	1	2	237
Melrose Park (SA)	1	3	130
Melrose Park (SA)	1	4	118
Melrose Park (SA)	1	5	47
Melrose Park (SA)	1	6	18
Melton (SA)	1	2	3
Melton (SA)	1	3	3
Meningie	0	1	140
Meningie	0	2	12
Meningie	1	2	178
Meningie	1	3	59
Meningie	1	4	34
Meningie	1	5	19
Meningie	1	6	11
Meningie East	0	1	8
Meningie East	1	2	3
Meningie West	0	1	4
Meningie West	1	2	3
Menzies (SA)	0	1	4
Menzies (SA)	1	2	17
Menzies (SA)	1	3	3
Menzies (SA)	1	4	5
Merghiny	1	2	3
Meribah	0	1	3
Meribah	1	2	4
Merriton	1	2	10
Merriton	1	3	4
Merriton	1	5	3
Middle Beach	0	1	17
Middle Beach	0	2	3
Middle Beach	1	2	3
Middle Beach	1	3	7
Middle Beach	1	5	3
Middle River	0	1	3
Middleton (SA)	0	1	125
Middleton (SA)	0	2	9
Middleton (SA)	1	2	173
Middleton (SA)	1	3	61
Middleton (SA)	1	4	54
Middleton (SA)	1	5	29
Middleton (SA)	1	6	3
Midgee (SA)	1	2	5
Mil-Lel	0	1	13
Mil-Lel	1	2	29
Mil-Lel	1	3	12
Mil-Lel	1	4	24
Mil-Lel	1	5	13
Mil-Lel	1	6	6
Milang	0	1	118
Milang	0	2	12
Milang	1	2	134
Milang	1	3	47
Milang	1	4	25
Milang	1	5	21
Milang	1	6	6
Mile End	0	1	541
Mile End	0	2	95
Mile End	0	3	67
Mile End	0	4	31
Mile End	0	5	6
Mile End	0	6	6
Mile End	1	2	484
Mile End	1	3	218
Mile End	1	4	232
Mile End	1	5	64
Mile End	1	6	22
Mile End South	0	1	4
Mile End South	0	2	3
Mile End South	1	2	3
Milendella	0	1	3
Milendella	1	2	6
Milendella	1	5	5
Millbrook (SA)	0	1	7
Millbrook (SA)	1	2	11
Millbrook (SA)	1	3	7
Millbrook (SA)	1	4	9
Millicent	0	1	710
Millicent	0	2	29
Millicent	0	3	5
Millicent	0	4	3
Millicent	1	2	736
Millicent	1	3	220
Millicent	1	4	207
Millicent	1	5	110
Millicent	1	6	50
Millswood	0	1	139
Millswood	0	2	18
Millswood	0	3	9
Millswood	0	4	3
Millswood	1	2	216
Millswood	1	3	123
Millswood	1	4	165
Millswood	1	5	67
Millswood	1	6	8
Miltalie	0	1	3
Miltalie	1	2	9
Miltalie	1	3	3
Miltalie	1	4	4
Miltalie	1	5	3
Mimili	0	1	11
Mimili	1	2	12
Mimili	1	3	10
Mimili	1	4	4
Mimili	1	5	9
Mimili	1	6	11
Minbrie	0	1	4
Minbrie	1	2	4
Mindarie (SA)	0	1	4
Mindarie (SA)	1	2	4
Mindarie (SA)	1	3	8
Mingary	0	1	3
Mingary	1	2	5
Mingary	1	4	3
Mingbool	0	1	6
Mingbool	1	2	20
Mingbool	1	3	3
Mingbool	1	4	8
Mingbool	1	5	4
Mingbool	1	6	3
Minlaton	0	1	156
Minlaton	0	2	3
Minlaton	1	2	175
Minlaton	1	3	44
Minlaton	1	4	34
Minlaton	1	5	19
Minlaton	1	6	9
Minnipa	0	1	32
Minnipa	1	2	25
Minnipa	1	3	8
Minnipa	1	4	3
Mintaro	0	1	16
Mintaro	0	2	3
Mintaro	1	2	35
Mintaro	1	3	7
Mintaro	1	4	7
Mintaro	1	5	7
Mintaro	1	6	5
Minvalara	0	1	4
Minvalara	1	3	3
Miranda (SA)	0	1	10
Miranda (SA)	1	2	5
Mitcham (SA)	0	1	198
Mitcham (SA)	0	2	14
Mitcham (SA)	0	3	3
Mitcham (SA)	1	2	229
Mitcham (SA)	1	3	88
Mitcham (SA)	1	4	110
Mitcham (SA)	1	5	37
Mitcham (SA)	1	6	7
Mitchell (SA)	1	2	11
Mitchell (SA)	1	3	3
Mitchell (SA)	1	4	4
Mitchell (SA)	1	5	3
Mitchell Park (SA)	0	1	882
Mitchell Park (SA)	0	2	92
Mitchell Park (SA)	0	3	45
Mitchell Park (SA)	0	4	16
Mitchell Park (SA)	0	5	8
Mitchell Park (SA)	1	2	676
Mitchell Park (SA)	1	3	312
Mitchell Park (SA)	1	4	232
Mitchell Park (SA)	1	5	87
Mitchell Park (SA)	1	6	45
Mitchellville	1	2	3
Mitchellville	1	4	3
Moana	0	1	228
Moana	0	2	23
Moana	0	3	3
Moana	1	2	342
Moana	1	3	167
Moana	1	4	154
Moana	1	5	57
Moana	1	6	11
Moculta	0	1	19
Moculta	1	2	33
Moculta	1	3	13
Moculta	1	4	8
Moculta	1	5	9
Modbury	0	1	633
Modbury	0	2	58
Modbury	0	3	10
Modbury	0	4	5
Modbury	0	5	3
Modbury	0	6	3
Modbury	1	2	645
Modbury	1	3	303
Modbury	1	4	236
Modbury	1	5	92
Modbury	1	6	54
Modbury Heights	0	1	537
Modbury Heights	0	2	36
Modbury Heights	0	3	3
Modbury Heights	0	4	3
Modbury Heights	1	2	877
Modbury Heights	1	3	431
Modbury Heights	1	4	422
Modbury Heights	1	5	154
Modbury Heights	1	6	52
Modbury North	0	1	392
Modbury North	0	2	57
Modbury North	0	4	6
Modbury North	1	2	716
Modbury North	1	3	360
Modbury North	1	4	343
Modbury North	1	5	111
Modbury North	1	6	56
Monarto	0	1	9
Monarto	1	2	16
Monarto	1	3	15
Monarto	1	4	16
Monarto	1	5	3
Monarto South	0	1	18
Monarto South	1	2	18
Monarto South	1	3	5
Monarto South	1	4	4
Monarto South	1	5	4
Monarto South	1	6	4
Monash (SA)	0	1	95
Monash (SA)	0	2	10
Monash (SA)	1	2	172
Monash (SA)	1	3	56
Monash (SA)	1	4	56
Monash (SA)	1	5	32
Monash (SA)	1	6	5
Monbulla	0	1	13
Monbulla	0	2	3
Monbulla	1	2	17
Monbulla	1	3	4
Monbulla	1	4	8
Monbulla	1	5	4
Montacute	0	1	18
Montacute	0	2	3
Montacute	1	2	40
Montacute	1	3	16
Montacute	1	4	25
Montacute	1	5	10
Montacute	1	6	3
Montarra	0	1	3
Montarra	1	2	3
Montarra	1	3	3
Monteith	0	1	8
Monteith	1	2	17
Monteith	1	3	8
Monteith	1	4	7
Monteith	1	5	3
Moockra	1	4	3
Moody	1	2	3
Moody	1	3	3
Moonta	0	1	139
Moonta	0	2	10
Moonta	1	2	108
Moonta	1	3	22
Moonta	1	4	20
Moonta	1	5	12
Moonta	1	6	3
Moonta Bay	0	1	272
Moonta Bay	0	2	21
Moonta Bay	0	3	3
Moonta Bay	1	2	428
Moonta Bay	1	3	101
Moonta Bay	1	4	85
Moonta Bay	1	5	32
Moonta Bay	1	6	18
Moonta Mines	0	1	28
Moonta Mines	0	3	3
Moonta Mines	1	2	29
Moonta Mines	1	3	8
Moonta Mines	1	4	5
Moonta Mines	1	5	9
Moorak	0	1	56
Moorak	0	2	3
Moorak	1	2	103
Moorak	1	3	35
Moorak	1	4	43
Moorak	1	5	20
Moorak	1	6	7
Moorlands	1	2	10
Moorlands	1	4	3
Moorlands	1	6	3
Moorook	0	1	19
Moorook	1	2	20
Moorook	1	3	7
Moorook	1	4	11
Moorook	1	5	6
Moorook	1	6	3
Moorook South	0	1	23
Moorook South	0	2	3
Moorook South	1	2	33
Moorook South	1	3	5
Moorook South	1	4	5
Moorook South	1	5	3
Moppa	0	1	3
Moppa	1	2	11
Moppa	1	4	9
Moppa	1	5	7
Morchard	0	1	3
Morchard	1	2	5
Morgan	0	1	84
Morgan	0	2	3
Morgan	1	2	89
Morgan	1	3	31
Morgan	1	4	15
Morn Hill	0	1	3
Morn Hill	1	4	3
Morphett Vale	0	1	2839
Morphett Vale	0	2	257
Morphett Vale	0	3	30
Morphett Vale	0	4	3
Morphett Vale	1	2	3080
Morphett Vale	1	3	1475
Morphett Vale	1	4	1163
Morphett Vale	1	5	379
Morphett Vale	1	6	168
Morphettville	0	1	503
Morphettville	0	2	38
Morphettville	0	3	12
Morphettville	0	4	3
Morphettville	1	2	413
Morphettville	1	3	162
Morphettville	1	4	126
Morphettville	1	5	42
Morphettville	1	6	20
Moseley	1	2	4
Moseley	1	5	3
Mosquito Hill	0	1	4
Mosquito Hill	1	2	25
Mosquito Hill	1	3	4
Mosquito Hill	1	4	4
Mosquito Hill	1	5	5
Mount Barker (SA)	0	1	1297
Mount Barker (SA)	0	2	111
Mount Barker (SA)	0	3	24
Mount Barker (SA)	0	4	6
Mount Barker (SA)	1	2	1619
Mount Barker (SA)	1	3	766
Mount Barker (SA)	1	4	813
Mount Barker (SA)	1	5	347
Mount Barker (SA)	1	6	124
Mount Barker Springs	0	1	6
Mount Barker Springs	1	2	24
Mount Barker Springs	1	3	12
Mount Barker Springs	1	4	18
Mount Barker Summit	0	1	4
Mount Barker Summit	1	2	10
Mount Barker Summit	1	3	7
Mount Barker Summit	1	4	3
Mount Barker Summit	1	5	7
Mount Benson	0	1	11
Mount Benson	0	2	4
Mount Benson	1	2	15
Mount Benson	1	3	6
Mount Benson	1	4	3
Mount Benson	1	5	3
Mount Benson	1	6	4
Mount Bryan	0	1	23
Mount Bryan	1	2	19
Mount Bryan	1	3	3
Mount Bryan	1	4	4
Mount Bryan	1	5	3
Mount Burr	0	1	38
Mount Burr	0	2	7
Mount Burr	1	2	59
Mount Burr	1	3	19
Mount Burr	1	4	9
Mount Burr	1	5	8
Mount Burr	1	6	9
Mount Charles	0	1	4
Mount Charles	1	2	5
Mount Charles	1	3	3
Mount Clarence Station	0	1	4
Mount Compass	0	1	68
Mount Compass	0	2	10
Mount Compass	1	2	195
Mount Compass	1	3	76
Mount Compass	1	4	99
Mount Compass	1	5	34
Mount Compass	1	6	14
Mount Cooper (SA)	1	3	3
Mount Crawford	0	1	8
Mount Crawford	1	2	20
Mount Crawford	1	3	3
Mount Crawford	1	4	11
Mount Crawford	1	5	3
Mount Damper	1	2	3
Mount Damper	1	4	4
Mount Drummond	1	5	3
Mount Dutton Bay	0	1	5
Mount Dutton Bay	1	2	13
Mount Gambier	0	1	3308
Mount Gambier	0	2	222
Mount Gambier	0	3	29
Mount Gambier	0	4	8
Mount Gambier	0	5	4
Mount Gambier	1	2	3284
Mount Gambier	1	3	1292
Mount Gambier	1	4	1263
Mount Gambier	1	5	455
Mount Gambier	1	6	226
Mount George (SA)	0	1	19
Mount George (SA)	1	2	44
Mount George (SA)	1	3	9
Mount George (SA)	1	4	19
Mount George (SA)	1	5	4
Mount George (SA)	1	6	3
Mount Hope (SA)	0	1	9
Mount Hope (SA)	1	2	4
Mount Hope (SA)	1	3	3
Mount Hope (SA)	1	5	3
Mount Jagged	0	1	3
Mount Jagged	1	2	19
Mount Jagged	1	3	12
Mount Jagged	1	4	8
Mount Jagged	1	5	7
Mount Jagged	1	6	5
Mount Light	0	1	13
Mount Light	1	2	26
Mount Light	1	3	3
Mount Light	1	4	13
Mount Light	1	5	9
Mount Light	1	6	3
Mount Magnificent	0	1	5
Mount Magnificent	1	2	6
Mount Magnificent	1	3	3
Mount Magnificent	1	4	6
Mount Mary	0	1	12
Mount Mcintyre	0	1	3
Mount Mcintyre	1	2	9
Mount Mcintyre	1	4	3
Mount Mcintyre	1	5	5
Mount Mckenzie	0	1	3
Mount Mckenzie	1	2	9
Mount Mckenzie	1	4	7
Mount Observation (SA)	1	2	3
Mount Osmond	0	1	25
Mount Osmond	0	2	3
Mount Osmond	1	2	60
Mount Osmond	1	3	17
Mount Osmond	1	4	30
Mount Osmond	1	5	8
Mount Osmond	1	6	3
Mount Pleasant (SA)	0	1	119
Mount Pleasant (SA)	0	2	11
Mount Pleasant (SA)	1	2	153
Mount Pleasant (SA)	1	3	55
Mount Pleasant (SA)	1	4	45
Mount Pleasant (SA)	1	5	17
Mount Pleasant (SA)	1	6	12
Mount Schank	0	1	17
Mount Schank	0	2	4
Mount Schank	1	2	28
Mount Schank	1	3	13
Mount Schank	1	4	21
Mount Schank	1	5	4
Mount Schank	1	6	5
Mount Serle	0	1	8
Mount Serle	1	2	3
Mount Serle	1	4	3
Mount Templeton	1	2	5
Mount Templeton	1	5	3
Mount Torrens	0	1	42
Mount Torrens	0	2	4
Mount Torrens	1	2	97
Mount Torrens	1	3	39
Mount Torrens	1	4	33
Mount Torrens	1	5	22
Mount Torrens	1	6	13
Mount Wedge	1	2	3
Mount Willoughby	0	1	5
Moyhall	0	1	3
Moyhall	1	2	8
Moyhall	1	4	3
Mudamuckla	1	2	6
Mudamuckla	1	3	5
Mudamuckla	1	4	3
Mudamuckla	1	5	4
Mudamuckla	1	6	3
Mulgundawa	0	1	4
Mulgundawa	0	2	3
Mulgundawa	1	2	6
Mulgundawa	1	4	3
Mulgundawa	1	5	3
Mullaquana	0	1	27
Mullaquana	1	2	30
Mullaquana	1	3	13
Mullaquana	1	4	14
Mullaquana	1	5	9
Mundic Creek	0	1	5
Mundic Creek	1	2	7
Mundoora	0	1	12
Mundoora	1	2	23
Mundoora	1	3	9
Mundoora	1	4	5
Mundoora	1	5	4
Mundulla	0	1	42
Mundulla	1	2	65
Mundulla	1	3	17
Mundulla	1	4	23
Mundulla	1	5	12
Mundulla	1	6	8
Mundulla West	0	1	5
Mundulla West	1	2	6
Mundulla West	1	3	3
Mundulla West	1	6	6
Mungeranie	0	1	4
Mungeranie	1	3	4
Munno Para	0	1	409
Munno Para	0	2	39
Munno Para	0	3	9
Munno Para	1	2	416
Munno Para	1	3	250
Munno Para	1	4	199
Munno Para	1	5	63
Munno Para	1	6	48
Munno Para Downs	0	1	6
Munno Para Downs	1	2	16
Munno Para Downs	1	3	14
Munno Para Downs	1	4	8
Munno Para Downs	1	5	5
Munno Para Downs	1	6	8
Munno Para West	0	1	320
Munno Para West	0	2	79
Munno Para West	0	3	13
Munno Para West	0	4	3
Munno Para West	1	2	531
Munno Para West	1	3	361
Munno Para West	1	4	343
Munno Para West	1	5	178
Munno Para West	1	6	84
Murbko	0	1	10
Murbko	1	2	23
Murbko	1	3	3
Murdinga	0	1	10
Murdinga	1	2	9
Murdinga	1	4	6
Murlong	1	3	3
Murninnie Beach	0	1	4
Murninnie Beach	1	2	7
Murputja	0	1	3
Murputja	1	2	3
Murputja	1	6	4
Murrawong	1	3	3
Murray Bridge	0	1	1849
Murray Bridge	0	2	163
Murray Bridge	0	3	29
