SSC_NAME16	Address1YearAgo	Sex	persons
Whyalla Jenkins	(Same SA2)	M	146
Whyalla Jenkins	New South Wales	M	3
Whyalla Jenkins	Queensland	F	9
Whyalla Jenkins	Queensland	M	8
Whyalla Jenkins	South Australia	F	39
Whyalla Jenkins	South Australia	M	31
Whyalla Norrie	(Overseas)	F	13
Whyalla Norrie	(Overseas)	M	4
Whyalla Norrie	(Same Address)	F	2522
Whyalla Norrie	(Same Address)	M	2548
Whyalla Norrie	(Same SA2)	F	283
Whyalla Norrie	(Same SA2)	M	242
Whyalla Norrie	New South Wales	F	3
Whyalla Norrie	New South Wales	M	3
Whyalla Norrie	Northern Territory	F	3
Whyalla Norrie	Northern Territory	M	3
Whyalla Norrie	Queensland	F	12
Whyalla Norrie	Queensland	M	11
Whyalla Norrie	South Australia	F	87
Whyalla Norrie	South Australia	M	58
Whyalla Norrie	Victoria	F	4
Whyalla Norrie	Western Australia	F	3
Whyalla Norrie	Western Australia	M	3
Whyalla Playford	(Overseas)	F	3
Whyalla Playford	(Overseas)	M	3
Whyalla Playford	(Same Address)	F	1031
Whyalla Playford	(Same Address)	M	1111
Whyalla Playford	(Same SA2)	F	74
Whyalla Playford	(Same SA2)	M	69
Whyalla Playford	New South Wales	F	3
Whyalla Playford	New South Wales	M	3
Whyalla Playford	Queensland	F	5
Whyalla Playford	Queensland	M	5
Whyalla Playford	South Australia	F	22
Whyalla Playford	South Australia	M	27
Whyalla Playford	Western Australia	M	4
Whyalla Stuart	(Overseas)	F	10
Whyalla Stuart	(Overseas)	M	5
Whyalla Stuart	(Same Address)	F	2638
Whyalla Stuart	(Same Address)	M	2643
Whyalla Stuart	(Same SA2)	F	291
Whyalla Stuart	(Same SA2)	M	263
Whyalla Stuart	New South Wales	M	7
Whyalla Stuart	Northern Territory	F	3
Whyalla Stuart	Queensland	F	11
Whyalla Stuart	Queensland	M	11
Whyalla Stuart	South Australia	F	54
Whyalla Stuart	South Australia	M	58
Whyalla Stuart	Western Australia	F	11
Whyalla Stuart	Western Australia	M	5
Whyte Yarcowie	(Same Address)	F	23
Whyte Yarcowie	(Same Address)	M	20
Wigley Flat	(Same Address)	F	10
Wigley Flat	(Same Address)	M	15
Wigley Flat	(Same SA2)	F	3
Wilcherry	(Same Address)	F	5
Wilcherry	(Same Address)	M	3
Wild Dog Valley (SA)	(Same Address)	F	77
Wild Dog Valley (SA)	(Same Address)	M	76
Wild Dog Valley (SA)	(Same SA2)	F	3
Wild Dog Valley (SA)	South Australia	F	6
Wild Dog Valley (SA)	South Australia	M	3
Wild Horse Plains	(Same Address)	F	37
Wild Horse Plains	(Same Address)	M	39
Wild Horse Plains	South Australia	F	3
Wild Horse Plains	South Australia	M	3
Wilgena	(Same Address)	F	7
Wilgena	(Same Address)	M	7
Willalo	(Same Address)	F	24
Willalo	(Same Address)	M	28
Willalo	(Same SA2)	F	3
Willalooka	(Same Address)	F	57
Willalooka	(Same Address)	M	62
Willalooka	(Same SA2)	F	4
Willalooka	South Australia	F	4
Willalooka	South Australia	M	3
Willamulka	(Same Address)	F	27
Willamulka	(Same Address)	M	34
Willaston	(Overseas)	M	3
Willaston	(Same Address)	F	1332
Willaston	(Same Address)	M	1263
Willaston	(Same SA2)	F	69
Willaston	(Same SA2)	M	54
Willaston	New South Wales	F	3
Willaston	New South Wales	M	3
Willaston	Queensland	F	4
Willaston	Queensland	M	3
Willaston	South Australia	F	175
Willaston	South Australia	M	163
Willaston	Victoria	F	11
Willaston	Victoria	M	4
Willaston	Western Australia	F	3
Willaston	Western Australia	M	5
William Creek	(Same Address)	F	3
William Creek	(Same Address)	M	7
Williamstown (SA)	(Overseas)	F	8
Williamstown (SA)	(Overseas)	M	3
Williamstown (SA)	(Same Address)	F	1128
Williamstown (SA)	(Same Address)	M	1178
Williamstown (SA)	(Same SA2)	F	31
Williamstown (SA)	(Same SA2)	M	31
Williamstown (SA)	Northern Territory	F	3
Williamstown (SA)	Northern Territory	M	3
Williamstown (SA)	South Australia	F	94
Williamstown (SA)	South Australia	M	93
Williamstown (SA)	Victoria	F	3
Williamstown (SA)	Western Australia	F	5
Williamstown (SA)	Western Australia	M	3
Willippa	(Same Address)	F	12
Willippa	(Same Address)	M	16
Willochra	(Same Address)	F	4
Willochra	(Same Address)	M	5
Willoughby (SA)	(Same Address)	F	3
Willoughby (SA)	(Same Address)	M	4
Willow Creek	(Same Address)	F	12
Willow Creek	(Same Address)	M	22
Willow Creek	South Australia	F	3
Willow Creek	South Australia	M	3
Willowie	(Same Address)	F	20
Willowie	(Same Address)	M	17
Willson River	(Same Address)	M	3
Willunga	(Overseas)	F	11
Willunga	(Same Address)	F	955
Willunga	(Same Address)	M	908
Willunga	(Same SA2)	F	24
Willunga	(Same SA2)	M	24
Willunga	New South Wales	M	6
Willunga	Northern Territory	F	3
Willunga	Northern Territory	M	4
Willunga	Queensland	F	11
Willunga	Queensland	M	3
Willunga	South Australia	F	92
Willunga	South Australia	M	81
Willunga	Victoria	F	3
Willunga	Victoria	M	3
Willunga	Western Australia	F	3
Willunga Hill	(Overseas)	M	4
Willunga Hill	(Same Address)	F	55
Willunga Hill	(Same Address)	M	59
Willunga Hill	(Same SA2)	M	3
Willunga Hill	South Australia	F	10
Willunga Hill	South Australia	M	14
Willunga South	(Same Address)	F	159
Willunga South	(Same Address)	M	168
Willunga South	South Australia	F	19
Willunga South	South Australia	M	22
Willyaroo	(Same Address)	F	164
Willyaroo	(Same Address)	M	156
Willyaroo	(Same SA2)	F	9
Willyaroo	(Same SA2)	M	6
Willyaroo	South Australia	F	9
Willyaroo	South Australia	M	5
Wilmington	(Same Address)	F	241
Wilmington	(Same Address)	M	235
Wilmington	(Same SA2)	F	6
Wilmington	(Same SA2)	M	11
Wilmington	South Australia	F	14
Wilmington	South Australia	M	17
Windsor (SA)	(Same Address)	F	77
Windsor (SA)	(Same Address)	M	67
Windsor (SA)	South Australia	F	3
Windsor (SA)	South Australia	M	3
Windsor Gardens	(Overseas)	F	52
Windsor Gardens	(Overseas)	M	52
Windsor Gardens	(Same Address)	F	2073
Windsor Gardens	(Same Address)	M	1955
Windsor Gardens	(Same SA2)	F	86
Windsor Gardens	(Same SA2)	M	74
Windsor Gardens	New South Wales	F	11
Windsor Gardens	New South Wales	M	4
Windsor Gardens	Queensland	M	6
Windsor Gardens	South Australia	F	269
Windsor Gardens	South Australia	M	275
Windsor Gardens	Victoria	F	7
Windsor Gardens	Victoria	M	4
Wingfield	(Same Address)	F	162
Wingfield	(Same Address)	M	216
Wingfield	(Same SA2)	F	5
Wingfield	(Same SA2)	M	4
Wingfield	South Australia	F	9
Wingfield	South Australia	M	5
Wingfield	Victoria	M	3
Wingfield	Western Australia	M	3
Winkie	(Same Address)	F	144
Winkie	(Same Address)	M	143
Winkie	(Same SA2)	F	6
Winkie	(Same SA2)	M	3
Winkie	South Australia	F	3
Winkie	South Australia	M	3
Winulta	(Same Address)	F	10
Winulta	(Same Address)	M	16
Winulta	(Same SA2)	M	3
Wirrabara	(Same Address)	F	158
Wirrabara	(Same Address)	M	182
Wirrabara	(Same SA2)	F	11
Wirrabara	(Same SA2)	M	3
Wirrabara	South Australia	F	8
Wirrabara	South Australia	M	13
Wirrega	(Same Address)	F	9
Wirrega	(Same Address)	M	11
Wirrina Cove	(Overseas)	F	3
Wirrina Cove	(Overseas)	M	3
Wirrina Cove	(Same Address)	F	39
Wirrina Cove	(Same Address)	M	48
Wirrina Cove	(Same SA2)	F	3
Wirrina Cove	(Same SA2)	M	4
Wirrina Cove	Queensland	F	3
Wirrina Cove	South Australia	F	7
Wirrina Cove	South Australia	M	5
Wirrulla	(Same Address)	F	36
Wirrulla	(Same Address)	M	51
Wirrulla	(Same SA2)	F	3
Wirrulla	(Same SA2)	M	3
Wirrulla	South Australia	F	3
Wirrulla	South Australia	M	3
Wisanger	(Same Address)	F	47
Wisanger	(Same Address)	M	59
Wisanger	(Same SA2)	F	5
Wisanger	(Same SA2)	M	3
Wistow	(Same Address)	F	131
Wistow	(Same Address)	M	115
Wistow	South Australia	F	3
Wistow	South Australia	M	4
Witera	(Same Address)	M	3
Wokurna	(Same Address)	F	22
Wokurna	(Same Address)	M	35
Wokurna	South Australia	F	3
Wolseley	(Same Address)	F	66
Wolseley	(Same Address)	M	87
Wolseley	(Same SA2)	F	3
Wolseley	(Same SA2)	M	3
Wongulla	(Same Address)	F	15
Wongulla	(Same Address)	M	27
Wongulla	South Australia	M	3
Wongyarra	(Same Address)	F	27
Wongyarra	(Same Address)	M	24
Wonuarra	(Same Address)	F	18
Wonuarra	(Same Address)	M	26
Woodchester	(Same Address)	F	108
Woodchester	(Same Address)	M	97
Woodchester	South Australia	F	9
Woodchester	South Australia	M	4
Woodcroft (SA)	(Overseas)	F	28
Woodcroft (SA)	(Overseas)	M	10
Woodcroft (SA)	(Same Address)	F	4830
Woodcroft (SA)	(Same Address)	M	4508
Woodcroft (SA)	(Same SA2)	F	97
Woodcroft (SA)	(Same SA2)	M	77
Woodcroft (SA)	Australian Capital Territory	M	3
Woodcroft (SA)	New South Wales	F	8
Woodcroft (SA)	New South Wales	M	15
Woodcroft (SA)	Northern Territory	F	7
Woodcroft (SA)	Northern Territory	M	4
Woodcroft (SA)	Queensland	F	10
Woodcroft (SA)	Queensland	M	12
Woodcroft (SA)	South Australia	F	460
Woodcroft (SA)	South Australia	M	425
Woodcroft (SA)	Victoria	F	8
Woodcroft (SA)	Victoria	M	6
Woodcroft (SA)	Western Australia	F	4
Woodcroft (SA)	Western Australia	M	12
Woodforde	(Overseas)	F	10
Woodforde	(Same Address)	F	224
Woodforde	(Same Address)	M	270
Woodforde	(Same SA2)	M	4
Woodforde	New South Wales	F	3
Woodforde	Northern Territory	F	3
Woodforde	Northern Territory	M	3
Woodforde	South Australia	F	25
Woodforde	South Australia	M	36
Woodlane	(Same Address)	F	31
Woodlane	(Same Address)	M	38
Woodleigh (SA)	(Same Address)	F	23
Woodleigh (SA)	(Same Address)	M	21
Woodleigh (SA)	(Same SA2)	F	5
Woodleigh (SA)	(Same SA2)	M	4
Woodleigh (SA)	South Australia	F	3
Woods Point (SA)	(Same Address)	F	76
Woods Point (SA)	(Same Address)	M	78
Woods Point (SA)	South Australia	F	4
Woods Point (SA)	South Australia	M	3
Woodside (SA)	(Overseas)	F	3
Woodside (SA)	(Overseas)	M	4
Woodside (SA)	(Same Address)	F	1035
Woodside (SA)	(Same Address)	M	1006
Woodside (SA)	(Same SA2)	F	53
Woodside (SA)	(Same SA2)	M	39
Woodside (SA)	Northern Territory	M	3
Woodside (SA)	Queensland	F	12
Woodside (SA)	Queensland	M	9
Woodside (SA)	South Australia	F	73
Woodside (SA)	South Australia	M	75
Woodside (SA)	Victoria	F	4
Woodside (SA)	Victoria	M	11
Woodside (SA)	Western Australia	M	5
Woodville (SA)	(Overseas)	F	12
Woodville (SA)	(Overseas)	M	14
Woodville (SA)	(Same Address)	F	792
Woodville (SA)	(Same Address)	M	760
Woodville (SA)	(Same SA2)	F	17
Woodville (SA)	(Same SA2)	M	22
Woodville (SA)	New South Wales	M	3
Woodville (SA)	Queensland	F	5
Woodville (SA)	South Australia	F	104
Woodville (SA)	South Australia	M	87
Woodville (SA)	Victoria	F	4
Woodville (SA)	Victoria	M	7
Woodville (SA)	Western Australia	F	3
Woodville (SA)	Western Australia	M	3
Woodville Gardens	(Overseas)	F	48
Woodville Gardens	(Overseas)	M	56
Woodville Gardens	(Same Address)	F	947
Woodville Gardens	(Same Address)	M	902
Woodville Gardens	(Same SA2)	F	35
Woodville Gardens	(Same SA2)	M	32
Woodville Gardens	New South Wales	M	3
Woodville Gardens	Queensland	F	6
Woodville Gardens	South Australia	F	82
Woodville Gardens	South Australia	M	90
Woodville Gardens	Victoria	F	8
Woodville North	(Overseas)	F	30
Woodville North	(Overseas)	M	35
Woodville North	(Same Address)	F	966
Woodville North	(Same Address)	M	948
Woodville North	(Same SA2)	F	19
Woodville North	(Same SA2)	M	25
Woodville North	New South Wales	F	6
Woodville North	New South Wales	M	8
Woodville North	Queensland	F	4
Woodville North	Queensland	M	3
Woodville North	South Australia	F	94
Woodville North	South Australia	M	111
Woodville North	Victoria	F	7
Woodville North	Victoria	M	3
Woodville North	Western Australia	F	5
Woodville Park	(Overseas)	F	16
Woodville Park	(Overseas)	M	9
Woodville Park	(Same Address)	F	701
Woodville Park	(Same Address)	M	674
Woodville Park	(Same SA2)	F	4
Woodville Park	(Same SA2)	M	9
Woodville Park	Australian Capital Territory	F	3
Woodville Park	South Australia	F	87
Woodville Park	South Australia	M	94
Woodville Park	Western Australia	F	3
Woodville South	(Overseas)	F	22
Woodville South	(Overseas)	M	21
Woodville South	(Same Address)	F	1280
Woodville South	(Same Address)	M	1232
Woodville South	(Same SA2)	F	22
Woodville South	(Same SA2)	M	20
Woodville South	New South Wales	F	3
Woodville South	New South Wales	M	3
Woodville South	South Australia	F	130
Woodville South	South Australia	M	136
Woodville South	Victoria	F	7
Woodville South	Victoria	M	3
Woodville South	Western Australia	M	3
Woodville West	(Overseas)	F	25
Woodville West	(Overseas)	M	19
Woodville West	(Same Address)	F	1252
Woodville West	(Same Address)	M	1157
Woodville West	(Same SA2)	F	23
Woodville West	(Same SA2)	M	32
Woodville West	Queensland	F	3
Woodville West	Queensland	M	5
Woodville West	South Australia	F	145
Woodville West	South Australia	M	137
Woodville West	Victoria	F	6
Woodville West	Victoria	M	4
Woodville West	Western Australia	M	3
Wool Bay	(Same Address)	F	58
Wool Bay	(Same Address)	M	60
Wool Bay	South Australia	F	4
Wool Bay	South Australia	M	4
Woolpunda	(Same Address)	F	3
Woolpunda	(Same Address)	M	8
Woolshed Flat (SA)	(Same Address)	F	15
Woolshed Flat (SA)	(Same Address)	M	14
Woolsheds	(Same Address)	F	11
Woolsheds	(Same Address)	M	7
Woolumbool	(Same Address)	F	27
Woolumbool	(Same Address)	M	39
Woolundunga	South Australia	F	3
Woomera	(Same Address)	F	36
Woomera	(Same Address)	M	64
Woomera	(Same SA2)	F	4
Woomera	(Same SA2)	M	6
Woomera	South Australia	F	4
Woomera	South Australia	M	5
Worlds End (SA)	(Same Address)	F	3
Worlds End (SA)	(Same Address)	M	7
Worrolong	(Overseas)	M	6
Worrolong	(Same Address)	F	362
Worrolong	(Same Address)	M	361
Worrolong	(Same SA2)	F	31
Worrolong	(Same SA2)	M	27
Worrolong	South Australia	F	25
Worrolong	South Australia	M	39
Worrolong	Victoria	F	4
Worrolong	Victoria	M	3
Wrattonbully	(Same Address)	F	20
Wrattonbully	(Same Address)	M	22
Wudinna	(Overseas)	M	3
Wudinna	(Same Address)	F	263
Wudinna	(Same Address)	M	256
Wudinna	(Same SA2)	F	23
Wudinna	(Same SA2)	M	22
Wudinna	South Australia	F	18
Wudinna	South Australia	M	16
Wunkar	(Same Address)	F	25
Wunkar	(Same Address)	M	37
Wunkar	South Australia	F	3
Wunkar	South Australia	M	3
Wye	(Same Address)	F	44
Wye	(Same Address)	M	34
Wye	(Same SA2)	F	6
Wye	(Same SA2)	M	3
Wynarka	(Same Address)	F	29
Wynarka	(Same Address)	M	37
Wynarka	South Australia	M	3
Wynn Vale	(Overseas)	F	10
Wynn Vale	(Overseas)	M	17
Wynn Vale	(Same Address)	F	3442
Wynn Vale	(Same Address)	M	3134
Wynn Vale	(Same SA2)	F	53
Wynn Vale	(Same SA2)	M	61
Wynn Vale	New South Wales	F	17
Wynn Vale	New South Wales	M	6
Wynn Vale	Queensland	F	10
Wynn Vale	Queensland	M	9
Wynn Vale	South Australia	F	276
Wynn Vale	South Australia	M	239
Wynn Vale	Tasmania	M	4
Wynn Vale	Victoria	F	3
Wynn Vale	Western Australia	F	4
Wynn Vale	Western Australia	M	7
Wyomi	(Same Address)	F	47
Wyomi	(Same Address)	M	39
Wyomi	(Same SA2)	M	3
Yacka	(Same Address)	F	52
Yacka	(Same Address)	M	69
Yacka	South Australia	F	8
Yacka	South Australia	M	7
Yahl	(Same Address)	F	363
Yahl	(Same Address)	M	357
Yahl	(Same SA2)	M	8
Yahl	South Australia	F	31
Yahl	South Australia	M	29
Yalanda	(Same Address)	F	14
Yalanda	(Same Address)	M	15
Yalata	(Same Address)	F	84
Yalata	(Same Address)	M	90
Yalata	(Same SA2)	F	4
Yalata	(Same SA2)	M	3
Yalata	South Australia	F	6
Yalata	South Australia	M	11
Yallunda Flat	(Same Address)	F	50
Yallunda Flat	(Same Address)	M	40
Yalpara	(Same Address)	F	4
Yamba (SA)	(Same Address)	M	3
Yanerbie	(Same Address)	M	4
Yaninee	(Same Address)	F	23
Yaninee	(Same Address)	M	34
Yaninee	(Same SA2)	F	5
Yaninee	(Same SA2)	M	3
Yankalilla	(Same Address)	F	361
Yankalilla	(Same Address)	M	337
Yankalilla	(Same SA2)	F	23
Yankalilla	(Same SA2)	M	28
Yankalilla	Northern Territory	M	3
Yankalilla	Queensland	F	5
Yankalilla	Queensland	M	5
Yankalilla	South Australia	F	36
Yankalilla	South Australia	M	27
Yankalilla	Victoria	F	3
Yantanabie	(Same Address)	F	8
Yantanabie	(Same Address)	M	6
Yanyarrie	(Same Address)	F	3
Yanyarrie	(Same Address)	M	3
Yarrah	(Same Address)	F	4
Yarrah	(Same Address)	M	8
Yatala Vale	(Same Address)	F	103
Yatala Vale	(Same Address)	M	114
Yatala Vale	South Australia	F	3
Yatala Vale	South Australia	M	12
Yatina	(Same Address)	F	9
Yatina	(Same Address)	M	12
Yattalunga (SA)	(Same Address)	F	121
Yattalunga (SA)	(Same Address)	M	136
Yattalunga (SA)	South Australia	F	6
Yattalunga (SA)	South Australia	M	10
Yeelanna	(Same Address)	F	44
Yeelanna	(Same Address)	M	38
Yelta (SA)	(Same Address)	F	7
Yelta (SA)	(Same Address)	M	5
Yinkanie	(Same Address)	F	9
Yinkanie	(Same Address)	M	9
Yinkanie	South Australia	M	3
Yongala	(Same Address)	F	35
Yongala	(Same Address)	M	40
Yongala	South Australia	F	4
Yorke Valley	(Same Address)	F	11
Yorke Valley	(Same Address)	M	16
Yorketown	(Same Address)	F	414
Yorketown	(Same Address)	M	410
Yorketown	(Same SA2)	F	23
Yorketown	(Same SA2)	M	23
Yorketown	New South Wales	F	5
Yorketown	South Australia	F	17
Yorketown	South Australia	M	12
Younghusband	(Same Address)	F	90
Younghusband	(Same Address)	M	99
Younghusband	(Same SA2)	F	3
Younghusband	(Same SA2)	M	3
Younghusband	South Australia	F	4
Younghusband	South Australia	M	3
Yumali	(Same Address)	F	29
Yumali	(Same Address)	M	36
Yundi	(Same Address)	F	69
Yundi	(Same Address)	M	71
Yunta	(Same Address)	F	31
Yunta	(Same Address)	M	40
Yunta	Western Australia	F	3
Zadows Landing	(Same Address)	F	13
Zadows Landing	(Same Address)	M	14
No usual address (SA)	(Overseas)	F	82
No usual address (SA)	(Overseas)	M	102
No usual address (SA)	(Same Address)	F	183
No usual address (SA)	(Same Address)	M	366
No usual address (SA)	(Same SA2)	F	83
No usual address (SA)	(Same SA2)	M	144
No usual address (SA)	New South Wales	F	26
No usual address (SA)	New South Wales	M	35
No usual address (SA)	Northern Territory	F	13
No usual address (SA)	Northern Territory	M	13
No usual address (SA)	Queensland	F	52
No usual address (SA)	Queensland	M	54
No usual address (SA)	South Australia	F	380
No usual address (SA)	South Australia	M	461
No usual address (SA)	Tasmania	F	6
No usual address (SA)	Tasmania	M	8
No usual address (SA)	Victoria	F	30
No usual address (SA)	Victoria	M	25
No usual address (SA)	Western Australia	F	15
No usual address (SA)	Western Australia	M	21
Migratory - Offshore - Shipping (SA)	(Same Address)	M	6
Abba River	(Same Address)	F	21
Abba River	(Same Address)	M	30
Abba River	Queensland	F	4
Abba River	Queensland	M	3
Abba River	Western Australia	F	3
Abbey	(Overseas)	F	6
Abbey	(Overseas)	M	9
Abbey	(Same Address)	F	474
Abbey	(Same Address)	M	469
Abbey	(Same SA2)	F	51
Abbey	(Same SA2)	M	61
Abbey	New South Wales	F	3
Abbey	Queensland	F	3
Abbey	Victoria	F	7
Abbey	Victoria	M	3
Abbey	Western Australia	F	47
Abbey	Western Australia	M	41
Acton Park (WA)	(Same Address)	F	39
Acton Park (WA)	(Same Address)	M	41
Acton Park (WA)	Western Australia	F	3
Adamsvale	(Same Address)	F	8
Adamsvale	(Same Address)	M	18
Ajana	(Same Address)	F	21
Ajana	(Same Address)	M	25
Ajana	Western Australia	F	3
Ajana	Western Australia	M	4
Albany	(Overseas)	F	19
Albany	(Overseas)	M	18
Albany	(Same Address)	F	487
Albany	(Same Address)	M	452
Albany	(Same SA2)	F	37
Albany	(Same SA2)	M	32
Albany	Queensland	F	5
Albany	Western Australia	F	66
Albany	Western Australia	M	59
Aldersyde	(Same Address)	F	16
Aldersyde	(Same Address)	M	19
Alexander Heights	(Overseas)	F	54
Alexander Heights	(Overseas)	M	45
Alexander Heights	(Same Address)	F	3236
Alexander Heights	(Same Address)	M	3279
Alexander Heights	(Same SA2)	F	56
Alexander Heights	(Same SA2)	M	54
Alexander Heights	New South Wales	F	9
Alexander Heights	New South Wales	M	6
Alexander Heights	Queensland	F	3
Alexander Heights	Queensland	M	3
Alexander Heights	South Australia	F	3
Alexander Heights	Victoria	F	3
Alexander Heights	Victoria	M	8
Alexander Heights	Western Australia	F	324
Alexander Heights	Western Australia	M	327
Alexandra Bridge	(Same Address)	F	4
Alexandra Bridge	(Same Address)	M	4
Alfred Cove	(Overseas)	F	22
Alfred Cove	(Overseas)	M	20
Alfred Cove	(Same Address)	F	1011
Alfred Cove	(Same Address)	M	1003
Alfred Cove	(Same SA2)	F	42
Alfred Cove	(Same SA2)	M	33
Alfred Cove	Western Australia	F	107
Alfred Cove	Western Australia	M	100
Alkimos	(Overseas)	F	81
Alkimos	(Overseas)	M	69
Alkimos	(Same Address)	F	1676
Alkimos	(Same Address)	M	1644
Alkimos	(Same SA2)	F	116
Alkimos	(Same SA2)	M	88
Alkimos	New South Wales	F	16
Alkimos	New South Wales	M	11
Alkimos	Northern Territory	F	3
Alkimos	Queensland	F	15
Alkimos	Queensland	M	12
Alkimos	Victoria	F	9
Alkimos	Victoria	M	3
Alkimos	Western Australia	F	919
Alkimos	Western Australia	M	835
Allanooka	(Same Address)	F	7
Allanooka	(Same Address)	M	8
Allanson	(Same Address)	F	272
Allanson	(Same Address)	M	266
Allanson	(Same SA2)	F	16
Allanson	(Same SA2)	M	13
Allanson	Western Australia	F	5
Allanson	Western Australia	M	13
Alma (WA)	(Same Address)	F	47
Alma (WA)	(Same Address)	M	62
Ambania	(Same Address)	F	3
Ambania	(Same Address)	M	5
Ambania	Western Australia	F	3
Ambergate	(Same Address)	F	191
Ambergate	(Same Address)	M	194
Ambergate	(Same SA2)	F	22
Ambergate	(Same SA2)	M	24
Ambergate	Western Australia	F	7
Ambergate	Western Australia	M	9
Amelup	(Same Address)	F	21
Amelup	(Same Address)	M	30
Angelo River	(Same Address)	F	3
Angelo River	(Same Address)	M	3
Anketell	(Overseas)	M	3
Anketell	(Same Address)	F	84
Anketell	(Same Address)	M	116
Anketell	(Same SA2)	F	3
Anketell	Western Australia	F	5
Anketell	Western Australia	M	7
Anniebrook	(Same Address)	F	18
Anniebrook	(Same Address)	M	29
Applecross	(Overseas)	F	84
Applecross	(Overseas)	M	80
Applecross	(Same Address)	F	2686
Applecross	(Same Address)	M	2471
Applecross	(Same SA2)	F	125
Applecross	(Same SA2)	M	141
Applecross	New South Wales	F	11
Applecross	New South Wales	M	11
Applecross	Queensland	F	11
Applecross	Queensland	M	6
Applecross	South Australia	F	3
Applecross	Victoria	F	11
Applecross	Victoria	M	11
Applecross	Western Australia	F	337
Applecross	Western Australia	M	325
Ardath	(Same Address)	F	24
Ardath	(Same Address)	M	26
Ardath	Western Australia	F	4
Ardath	Western Australia	M	4
Ardross	(Overseas)	F	40
Ardross	(Overseas)	M	27
Ardross	(Same Address)	F	1727
Ardross	(Same Address)	M	1571
Ardross	(Same SA2)	F	56
Ardross	(Same SA2)	M	64
Ardross	New South Wales	F	6
Ardross	New South Wales	M	12
Ardross	Queensland	F	3
Ardross	Queensland	M	3
Ardross	Victoria	F	9
Ardross	Victoria	M	11
Ardross	Western Australia	F	225
Ardross	Western Australia	M	198
Argyle (WA)	(Same Address)	F	232
Argyle (WA)	(Same Address)	M	213
Argyle (WA)	(Same SA2)	F	9
Argyle (WA)	(Same SA2)	M	3
Argyle (WA)	Western Australia	F	12
Argyle (WA)	Western Australia	M	22
Armadale (WA)	(Overseas)	F	78
Armadale (WA)	(Overseas)	M	61
Armadale (WA)	(Same Address)	F	4889
Armadale (WA)	(Same Address)	M	4732
Armadale (WA)	(Same SA2)	F	327
Armadale (WA)	(Same SA2)	M	261
Armadale (WA)	New South Wales	F	16
Armadale (WA)	New South Wales	M	12
Armadale (WA)	Northern Territory	F	7
Armadale (WA)	Northern Territory	M	7
Armadale (WA)	Queensland	F	9
Armadale (WA)	Queensland	M	14
Armadale (WA)	South Australia	F	6
Armadale (WA)	South Australia	M	4
Armadale (WA)	Victoria	F	9
Armadale (WA)	Victoria	M	3
Armadale (WA)	Western Australia	F	705
Armadale (WA)	Western Australia	M	620
Arrino	(Same Address)	F	18
Arrino	(Same Address)	M	22
Arrowsmith	(Same Address)	F	6
Arrowsmith	(Same Address)	M	8
Arrowsmith East	(Same Address)	F	13
Arrowsmith East	(Same Address)	M	20
Arthur River (WA)	(Same Address)	F	48
Arthur River (WA)	(Same Address)	M	42
Arthur River (WA)	(Same SA2)	F	5
Ascot (WA)	(Overseas)	F	18
Ascot (WA)	(Overseas)	M	20
Ascot (WA)	(Same Address)	F	926
Ascot (WA)	(Same Address)	M	919
Ascot (WA)	(Same SA2)	F	32
Ascot (WA)	(Same SA2)	M	23
Ascot (WA)	New South Wales	F	4
Ascot (WA)	New South Wales	M	3
Ascot (WA)	Queensland	F	5
Ascot (WA)	Queensland	M	4
Ascot (WA)	South Australia	F	3
Ascot (WA)	Victoria	M	3
Ascot (WA)	Western Australia	F	143
Ascot (WA)	Western Australia	M	140
Ashby (WA)	(Overseas)	F	24
Ashby (WA)	(Overseas)	M	14
Ashby (WA)	(Same Address)	F	1109
Ashby (WA)	(Same Address)	M	970
Ashby (WA)	(Same SA2)	F	24
Ashby (WA)	(Same SA2)	M	20
Ashby (WA)	Northern Territory	F	7
Ashby (WA)	Queensland	F	3
Ashby (WA)	Victoria	F	7
Ashby (WA)	Victoria	M	9
Ashby (WA)	Western Australia	F	128
Ashby (WA)	Western Australia	M	113
Ashendon	(Same Address)	F	9
Ashendon	(Same Address)	M	5
Ashfield (WA)	(Overseas)	F	4
Ashfield (WA)	(Overseas)	M	5
Ashfield (WA)	(Same Address)	F	514
Ashfield (WA)	(Same Address)	M	512
Ashfield (WA)	(Same SA2)	F	15
Ashfield (WA)	(Same SA2)	M	17
Ashfield (WA)	New South Wales	F	4
Ashfield (WA)	Western Australia	F	48
Ashfield (WA)	Western Australia	M	57
Attadale	(Overseas)	F	34
Attadale	(Overseas)	M	24
Attadale	(Same Address)	F	2674
Attadale	(Same Address)	M	2371
Attadale	(Same SA2)	F	91
Attadale	(Same SA2)	M	96
Attadale	Australian Capital Territory	F	3
Attadale	Australian Capital Territory	M	3
Attadale	New South Wales	F	4
Attadale	Northern Territory	F	3
Attadale	Queensland	F	3
Attadale	Victoria	F	7
Attadale	Victoria	M	4
Attadale	Western Australia	F	302
Attadale	Western Australia	M	231
Atwell	(Overseas)	F	73
Atwell	(Overseas)	M	68
Atwell	(Same Address)	F	3728
Atwell	(Same Address)	M	3546
Atwell	(Same SA2)	F	141
Atwell	(Same SA2)	M	159
Atwell	New South Wales	F	7
Atwell	New South Wales	M	7
Atwell	Northern Territory	F	3
Atwell	Northern Territory	M	3
Atwell	Queensland	F	10
