SSC_NAME16	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	persons_in_families
Woodridge (Qld)	0	1	1	0	300
Woodridge (Qld)	0	1	1	1	106
Woodridge (Qld)	1	0	0	1	535
Woodridge (Qld)	1	0	1	0	184
Woodridge (Qld)	1	0	1	1	180
Woodridge (Qld)	1	1	0	0	2692
Woodridge (Qld)	1	1	0	1	338
Woodridge (Qld)	1	1	1	0	777
Woodridge (Qld)	1	1	1	1	317
Woodstock (Qld)	0	0	0	1	11
Woodstock (Qld)	0	1	0	0	9
Woodstock (Qld)	1	0	0	1	9
Woodstock (Qld)	1	0	1	1	8
Woodstock (Qld)	1	1	0	0	65
Woodstock (Qld)	1	1	1	0	9
Woodstock (Qld)	1	1	1	1	8
Woodwark	0	0	0	1	5
Woodwark	0	1	0	0	14
Woodwark	1	0	0	1	15
Woodwark	1	0	1	0	3
Woodwark	1	0	1	1	3
Woodwark	1	1	0	0	120
Woodwark	1	1	0	1	8
Woodwark	1	1	1	0	11
Woodwark	1	1	1	1	5
Woody Point					46
Woody Point	0	0	0	1	197
Woody Point	0	0	1	0	51
Woody Point	0	0	1	1	26
Woody Point	0	1	0	0	305
Woody Point	0	1	0	1	18
Woody Point	0	1	1	0	28
Woody Point	0	1	1	1	4
Woody Point	1	0	0	1	199
Woody Point	1	0	1	0	83
Woody Point	1	0	1	1	60
Woody Point	1	1	0	0	740
Woody Point	1	1	0	1	73
Woody Point	1	1	1	0	115
Woody Point	1	1	1	1	10
Woolein	1	0	0	1	5
Woolein	1	1	0	0	4
Woolgar	0	0	0	1	4
Woolgar	1	1	0	0	5
Woolloongabba					129
Woolloongabba	0	0	0	1	116
Woolloongabba	0	0	1	0	35
Woolloongabba	0	0	1	1	7
Woolloongabba	0	1	0	0	105
Woolloongabba	0	1	0	1	15
Woolloongabba	0	1	1	0	25
Woolloongabba	0	1	1	1	8
Woolloongabba	1	0	0	1	95
Woolloongabba	1	0	1	0	118
Woolloongabba	1	0	1	1	57
Woolloongabba	1	1	0	0	875
Woolloongabba	1	1	0	1	23
Woolloongabba	1	1	1	0	119
Woolloongabba	1	1	1	1	26
Woolmar	0	0	1	0	4
Woolmar	0	1	0	0	23
Woolmar	0	1	0	1	3
Woolmar	1	0	0	1	26
Woolmar	1	1	0	0	112
Woolmar	1	1	0	1	4
Woolmar	1	1	1	1	6
Woolmer	0	0	1	0	3
Woolmer	0	1	0	0	4
Woolmer	1	0	0	1	9
Woolmer	1	1	0	0	3
Woolmer	1	1	1	0	6
Woolooga					3
Woolooga	0	0	0	1	5
Woolooga	0	1	0	1	3
Woolooga	1	0	0	1	7
Woolooga	1	0	1	0	7
Woolooga	1	1	0	0	64
Woolooga	1	1	0	1	12
Woolooga	1	1	1	0	17
Woolooga	1	1	1	1	6
Woolooman	1	0	0	1	4
Woolooman	1	1	0	0	3
Wooloowin					60
Wooloowin	0	0	0	1	110
Wooloowin	0	0	1	0	62
Wooloowin	0	0	1	1	21
Wooloowin	0	1	0	0	76
Wooloowin	0	1	0	1	4
Wooloowin	0	1	1	0	22
Wooloowin	0	1	1	1	3
Wooloowin	1	0	0	1	105
Wooloowin	1	0	1	0	128
Wooloowin	1	0	1	1	45
Wooloowin	1	1	0	0	892
Wooloowin	1	1	0	1	17
Wooloowin	1	1	1	0	193
Wooloowin	1	1	1	1	37
Woombye					21
Woombye	0	0	0	1	85
Woombye	0	0	1	0	31
Woombye	0	0	1	1	6
Woombye	0	1	0	0	154
Woombye	0	1	0	1	32
Woombye	0	1	1	0	39
Woombye	1	0	0	1	227
Woombye	1	0	1	0	88
Woombye	1	0	1	1	69
Woombye	1	1	0	0	908
Woombye	1	1	0	1	64
Woombye	1	1	1	0	210
Woombye	1	1	1	1	40
Woondum	0	1	0	0	7
Woondum	1	0	0	1	3
Woondum	1	0	1	1	3
Woondum	1	1	0	0	20
Woondum	1	1	1	0	13
Woongarra					3
Woongarra	0	0	0	1	14
Woongarra	0	0	1	0	5
Woongarra	0	1	0	0	11
Woongarra	0	1	0	1	5
Woongarra	0	1	1	1	3
Woongarra	1	0	0	1	47
Woongarra	1	0	1	0	19
Woongarra	1	0	1	1	27
Woongarra	1	1	0	0	137
Woongarra	1	1	0	1	11
Woongarra	1	1	1	0	40
Woongarra	1	1	1	1	5
Woongoolba	0	0	0	1	7
Woongoolba	0	0	1	1	3
Woongoolba	0	1	0	0	11
Woongoolba	1	0	0	1	48
Woongoolba	1	0	1	0	10
Woongoolba	1	0	1	1	5
Woongoolba	1	1	0	0	85
Woongoolba	1	1	0	1	3
Woongoolba	1	1	1	0	3
Woopen Creek	0	0	0	1	3
Woopen Creek	0	1	0	0	3
Woopen Creek	0	1	1	1	3
Woopen Creek	1	0	0	1	12
Woopen Creek	1	0	1	0	3
Woopen Creek	1	0	1	1	5
Woopen Creek	1	1	0	0	14
Woorabinda					47
Woorabinda	0	0	0	1	59
Woorabinda	0	0	1	0	9
Woorabinda	0	1	0	0	212
Woorabinda	0	1	0	1	80
Woorabinda	0	1	1	0	30
Woorabinda	0	1	1	1	6
Woorabinda	1	0	0	1	18
Woorabinda	1	0	1	0	9
Woorabinda	1	0	1	1	5
Woorabinda	1	1	0	0	159
Woorabinda	1	1	0	1	71
Woorabinda	1	1	1	0	36
Woorabinda	1	1	1	1	17
Woorim					10
Woorim	0	0	0	1	50
Woorim	0	0	1	0	11
Woorim	0	0	1	1	3
Woorim	0	1	0	0	122
Woorim	0	1	0	1	6
Woorim	0	1	1	0	20
Woorim	1	0	0	1	86
Woorim	1	0	1	0	29
Woorim	1	0	1	1	18
Woorim	1	1	0	0	184
Woorim	1	1	0	1	15
Woorim	1	1	1	0	29
Woorim	1	1	1	1	7
Wooroolin					3
Wooroolin	0	0	0	1	14
Wooroolin	0	1	0	0	11
Wooroolin	0	1	0	1	4
Wooroolin	0	1	1	0	3
Wooroolin	1	0	0	1	16
Wooroolin	1	0	1	0	4
Wooroolin	1	0	1	1	3
Wooroolin	1	1	0	0	65
Wooroolin	1	1	0	1	4
Wooroolin	1	1	1	0	4
Wooroolin	1	1	1	1	8
Wooroona	1	0	0	1	3
Wooroona	1	0	1	1	3
Wooroona	1	1	0	0	5
Wooroonden	0	1	0	0	7
Wooroonden	1	0	0	1	8
Wooroonden	1	1	0	0	5
Wootha	0	0	0	1	4
Wootha	0	1	0	0	8
Wootha	0	1	1	1	8
Wootha	1	0	0	1	23
Wootha	1	0	1	0	8
Wootha	1	1	0	0	43
Wootha	1	1	0	1	4
Wootha	1	1	1	0	6
Wootha	1	1	1	1	3
Woowoonga	0	0	0	1	3
Woowoonga	0	0	1	0	3
Woowoonga	0	1	0	0	4
Woowoonga	1	0	1	0	5
Woowoonga	1	1	0	0	22
Woowoonga	1	1	1	1	7
Woree					42
Woree	0	0	0	1	207
Woree	0	0	1	0	55
Woree	0	0	1	1	32
Woree	0	1	0	0	484
Woree	0	1	0	1	53
Woree	0	1	1	0	59
Woree	0	1	1	1	20
Woree	1	0	0	1	222
Woree	1	0	1	0	54
Woree	1	0	1	1	43
Woree	1	1	0	0	844
Woree	1	1	0	1	103
Woree	1	1	1	0	140
Woree	1	1	1	1	74
Worongary					32
Worongary	0	0	0	1	191
Worongary	0	0	1	0	54
Worongary	0	0	1	1	42
Worongary	0	1	0	0	266
Worongary	0	1	0	1	38
Worongary	0	1	1	0	75
Worongary	0	1	1	1	35
Worongary	1	0	0	1	538
Worongary	1	0	1	0	187
Worongary	1	0	1	1	200
Worongary	1	1	0	0	1431
Worongary	1	1	0	1	159
Worongary	1	1	1	0	361
Worongary	1	1	1	1	86
Wowan	0	0	0	1	3
Wowan	0	0	1	0	4
Wowan	0	1	0	0	14
Wowan	1	0	0	1	12
Wowan	1	0	1	0	4
Wowan	1	1	0	0	38
Wowan	1	1	0	1	4
Wrights Creek (Qld)	0	0	0	1	6
Wrights Creek (Qld)	0	1	0	0	9
Wrights Creek (Qld)	1	0	0	1	13
Wrights Creek (Qld)	1	0	1	0	8
Wrights Creek (Qld)	1	0	1	1	8
Wrights Creek (Qld)	1	1	0	0	33
Wrights Creek (Qld)	1	1	1	0	3
Wujal Wujal					18
Wujal Wujal	0	0	0	1	44
Wujal Wujal	0	0	1	0	3
Wujal Wujal	0	1	0	0	37
Wujal Wujal	0	1	0	1	8
Wujal Wujal	1	0	0	1	25
Wujal Wujal	1	1	0	0	86
Wulguru					49
Wulguru	0	0	0	1	203
Wulguru	0	0	1	0	55
Wulguru	0	0	1	1	30
Wulguru	0	1	0	0	316
Wulguru	0	1	0	1	61
Wulguru	0	1	1	0	85
Wulguru	0	1	1	1	15
Wulguru	1	0	0	1	339
Wulguru	1	0	1	0	153
Wulguru	1	0	1	1	85
Wulguru	1	1	0	0	830
Wulguru	1	1	0	1	99
Wulguru	1	1	1	0	174
Wulguru	1	1	1	1	48
Wulkuraka					10
Wulkuraka	0	0	0	1	52
Wulkuraka	0	0	1	0	19
Wulkuraka	0	0	1	1	11
Wulkuraka	0	1	0	0	141
Wulkuraka	0	1	0	1	33
Wulkuraka	0	1	1	0	41
Wulkuraka	1	0	0	1	83
Wulkuraka	1	0	1	0	28
Wulkuraka	1	0	1	1	27
Wulkuraka	1	1	0	0	301
Wulkuraka	1	1	0	1	27
Wulkuraka	1	1	1	0	73
Wulkuraka	1	1	1	1	13
Wura	1	1	0	0	3
Wura	1	1	1	1	4
Wurdong Heights					5
Wurdong Heights	0	0	0	1	13
Wurdong Heights	0	0	1	0	6
Wurdong Heights	0	1	0	0	3
Wurdong Heights	1	0	0	1	51
Wurdong Heights	1	0	1	0	18
Wurdong Heights	1	0	1	1	11
Wurdong Heights	1	1	0	0	133
Wurdong Heights	1	1	0	1	10
Wurdong Heights	1	1	1	0	26
Wurtulla					40
Wurtulla	0	0	0	1	244
Wurtulla	0	0	1	0	66
Wurtulla	0	0	1	1	20
Wurtulla	0	1	0	0	311
Wurtulla	0	1	0	1	31
Wurtulla	0	1	1	0	59
Wurtulla	0	1	1	1	18
Wurtulla	1	0	0	1	418
Wurtulla	1	0	1	0	153
Wurtulla	1	0	1	1	130
Wurtulla	1	1	0	0	1466
Wurtulla	1	1	0	1	120
Wurtulla	1	1	1	0	328
Wurtulla	1	1	1	1	29
Wuruma Dam	1	1	0	0	5
Wutul	1	0	0	1	3
Wutul	1	0	1	0	3
Wutul	1	1	0	0	10
Wyaga					3
Wyaga	1	0	0	1	5
Wyaga	1	0	1	0	4
Wyaga	1	1	0	0	35
Wyalla	1	0	0	1	4
Wyalla	1	1	0	0	9
Wyandra	1	0	0	1	10
Wyandra	1	0	1	1	6
Wyandra	1	1	0	0	13
Wyandra	1	1	0	1	4
Wyandra	1	1	1	1	6
Wyaralong	1	1	0	0	7
Wyaralong	1	1	1	0	4
Wyberba					3
Wyberba	1	0	0	1	7
Wyberba	1	0	1	0	4
Wyberba	1	1	0	0	8
Wyberba	1	1	1	1	6
Wycarbah	1	0	0	1	3
Wycarbah	1	0	1	0	3
Wycarbah	1	1	0	0	10
Wycarbah	1	1	1	0	3
Wychie	1	1	0	0	15
Wycombe	1	1	0	0	10
Wynnum					128
Wynnum	0	0	0	1	487
Wynnum	0	0	1	0	134
Wynnum	0	0	1	1	79
Wynnum	0	1	0	0	565
Wynnum	0	1	0	1	74
Wynnum	0	1	1	0	119
Wynnum	0	1	1	1	24
Wynnum	1	0	0	1	784
Wynnum	1	0	1	0	486
Wynnum	1	0	1	1	309
Wynnum	1	1	0	0	3230
Wynnum	1	1	0	1	167
Wynnum	1	1	1	0	650
Wynnum	1	1	1	1	99
Wynnum West					117
Wynnum West	0	0	0	1	493
Wynnum West	0	0	1	0	105
Wynnum West	0	0	1	1	101
Wynnum West	0	1	0	0	626
Wynnum West	0	1	0	1	111
Wynnum West	0	1	1	0	151
Wynnum West	0	1	1	1	44
Wynnum West	1	0	0	1	852
Wynnum West	1	0	1	0	370
Wynnum West	1	0	1	1	218
Wynnum West	1	1	0	0	3067
Wynnum West	1	1	0	1	233
Wynnum West	1	1	1	0	639
Wynnum West	1	1	1	1	100
Wyreema					15
Wyreema	0	0	0	1	33
Wyreema	0	0	1	0	8
Wyreema	0	0	1	1	4
Wyreema	0	1	0	0	129
Wyreema	0	1	0	1	11
Wyreema	0	1	1	0	19
Wyreema	1	0	0	1	62
Wyreema	1	0	1	0	30
Wyreema	1	0	1	1	49
Wyreema	1	1	0	0	608
Wyreema	1	1	0	1	52
Wyreema	1	1	1	0	67
Wyreema	1	1	1	1	9
Wyuna (Qld)	1	0	0	1	5
Wyuna (Qld)	1	1	0	0	21
Yaamba	0	1	0	0	3
Yaamba	1	0	0	1	5
Yaamba	1	1	0	0	13
Yaamba	1	1	1	0	5
Yabulu					11
Yabulu	0	0	0	1	17
Yabulu	0	0	1	1	13
Yabulu	0	1	0	0	40
Yabulu	0	1	1	1	10
Yabulu	1	0	0	1	56
Yabulu	1	0	1	0	14
Yabulu	1	0	1	1	6
Yabulu	1	1	0	0	115
Yabulu	1	1	0	1	9
Yabulu	1	1	1	0	21
Yabulu	1	1	1	1	8
Yagaburne	1	1	1	0	3
Yagoonya	0	1	0	0	6
Yagoonya	1	1	0	0	3
Yalangur					3
Yalangur	0	0	0	1	7
Yalangur	1	0	0	1	3
Yalangur	1	1	0	0	16
Yalboroo	0	1	0	0	7
Yalboroo	1	0	0	1	10
Yalboroo	1	0	1	0	3
Yalboroo	1	0	1	1	9
Yalboroo	1	1	0	0	53
Yalboroo	1	1	1	0	14
Yamanto					35
Yamanto	0	0	0	1	143
Yamanto	0	0	1	0	40
Yamanto	0	0	1	1	14
Yamanto	0	1	0	0	274
Yamanto	0	1	0	1	36
Yamanto	0	1	1	0	79
Yamanto	0	1	1	1	14
Yamanto	1	0	0	1	359
Yamanto	1	0	1	0	114
Yamanto	1	0	1	1	126
Yamanto	1	1	0	0	1567
Yamanto	1	1	0	1	101
Yamanto	1	1	1	0	258
Yamanto	1	1	1	1	96
Yandaran	0	0	0	1	20
Yandaran	0	1	0	0	10
Yandaran	0	1	0	1	11
Yandaran	0	1	1	0	7
Yandaran	1	0	0	1	27
Yandaran	1	0	1	0	15
Yandaran	1	0	1	1	3
Yandaran	1	1	0	0	125
Yandaran	1	1	0	1	15
Yandaran	1	1	1	0	17
Yandaran	1	1	1	1	14
Yandarlo	1	1	0	0	11
Yandilla	0	1	0	0	4
Yandilla	1	0	0	1	6
Yandilla	1	1	0	0	8
Yandina					22
Yandina	0	0	0	1	80
Yandina	0	0	1	0	19
Yandina	0	0	1	1	10
Yandina	0	1	0	0	124
Yandina	0	1	0	1	34
Yandina	0	1	1	0	15
Yandina	0	1	1	1	3
Yandina	1	0	0	1	153
Yandina	1	0	1	0	62
Yandina	1	0	1	1	65
Yandina	1	1	0	0	546
Yandina	1	1	0	1	42
Yandina	1	1	1	0	101
Yandina	1	1	1	1	13
Yandina Creek					3
Yandina Creek	0	0	0	1	19
Yandina Creek	0	0	1	0	5
Yandina Creek	0	0	1	1	4
Yandina Creek	0	1	0	0	38
Yandina Creek	0	1	0	1	5
Yandina Creek	0	1	1	0	8
Yandina Creek	1	0	0	1	40
Yandina Creek	1	0	1	0	22
Yandina Creek	1	0	1	1	15
Yandina Creek	1	1	0	0	223
Yandina Creek	1	1	0	1	7
Yandina Creek	1	1	1	0	61
Yandina Creek	1	1	1	1	14
Yangan					3
Yangan	0	0	0	1	9
Yangan	0	0	1	0	8
Yangan	0	1	0	0	9
Yangan	0	1	1	0	3
Yangan	1	0	0	1	26
Yangan	1	0	1	0	10
Yangan	1	0	1	1	8
Yangan	1	1	0	0	99
Yangan	1	1	1	0	9
Yangan	1	1	1	1	13
Yargullen	0	0	0	1	4
Yargullen	1	0	0	1	3
Yargullen	1	0	1	1	3
Yargullen	1	1	0	0	4
Yaroomba					13
Yaroomba	0	0	0	1	26
Yaroomba	0	0	1	0	22
Yaroomba	0	0	1	1	3
Yaroomba	0	1	0	0	92
Yaroomba	0	1	0	1	6
Yaroomba	0	1	1	0	15
Yaroomba	0	1	1	1	8
Yaroomba	1	0	0	1	83
Yaroomba	1	0	1	0	41
Yaroomba	1	0	1	1	23
Yaroomba	1	1	0	0	518
Yaroomba	1	1	0	1	7
Yaroomba	1	1	1	0	79
Yaroomba	1	1	1	1	11
Yarrabah					89
Yarrabah	0	0	0	1	184
Yarrabah	0	0	1	0	8
Yarrabah	0	0	1	1	39
Yarrabah	0	1	0	0	391
Yarrabah	0	1	0	1	137
Yarrabah	0	1	1	0	71
Yarrabah	0	1	1	1	54
Yarrabah	1	0	0	1	155
Yarrabah	1	0	1	0	8
Yarrabah	1	0	1	1	29
Yarrabah	1	1	0	0	494
Yarrabah	1	1	0	1	291
Yarrabah	1	1	1	0	109
Yarrabah	1	1	1	1	133
Yarrabilba					15
Yarrabilba	0	0	0	1	52
Yarrabilba	0	0	1	0	31
Yarrabilba	0	0	1	1	18
Yarrabilba	0	1	0	0	452
Yarrabilba	0	1	0	1	50
Yarrabilba	0	1	1	0	55
Yarrabilba	0	1	1	1	7
Yarrabilba	1	0	0	1	86
Yarrabilba	1	0	1	0	16
Yarrabilba	1	0	1	1	30
Yarrabilba	1	1	0	0	1394
Yarrabilba	1	1	0	1	36
Yarrabilba	1	1	1	0	109
Yarrabilba	1	1	1	1	16
Yarraman (Qld)					15
Yarraman (Qld)	0	0	0	1	10
Yarraman (Qld)	0	0	1	0	11
Yarraman (Qld)	0	0	1	1	6
Yarraman (Qld)	0	1	0	0	54
Yarraman (Qld)	0	1	1	0	16
Yarraman (Qld)	1	0	0	1	61
Yarraman (Qld)	1	0	1	0	19
Yarraman (Qld)	1	0	1	1	6
Yarraman (Qld)	1	1	0	0	142
Yarraman (Qld)	1	1	0	1	11
Yarraman (Qld)	1	1	1	0	42
Yarranlea	0	0	0	1	3
Yarranlea	1	0	0	1	5
Yarranlea	1	0	1	0	4
Yarranlea	1	0	1	1	10
Yarranlea	1	1	0	0	35
Yarranlea	1	1	0	1	3
Yarwun	0	1	0	0	12
Yarwun	0	1	0	1	3
Yarwun	1	0	0	1	12
Yarwun	1	0	1	0	4
Yarwun	1	1	0	0	5
Yarwun	1	1	0	1	13
Yarwun	1	1	1	0	7
Yatala					3
Yatala	0	0	0	1	19
Yatala	0	0	1	0	5
Yatala	0	0	1	1	4
Yatala	0	1	0	0	27
Yatala	0	1	0	1	3
Yatala	1	0	0	1	142
Yatala	1	0	1	0	68
Yatala	1	0	1	1	81
Yatala	1	1	0	0	324
Yatala	1	1	0	1	24
Yatala	1	1	1	0	84
Yatala	1	1	1	1	52
Yeerongpilly					39
Yeerongpilly	0	0	0	1	48
Yeerongpilly	0	0	1	0	24
Yeerongpilly	0	1	0	0	65
Yeerongpilly	0	1	1	0	13
Yeerongpilly	0	1	1	1	7
Yeerongpilly	1	0	0	1	74
Yeerongpilly	1	0	1	0	112
Yeerongpilly	1	0	1	1	38
Yeerongpilly	1	1	0	0	474
Yeerongpilly	1	1	0	1	21
Yeerongpilly	1	1	1	0	93
Yeerongpilly	1	1	1	1	8
Yelarbon	0	0	0	1	10
Yelarbon	0	1	0	0	20
Yelarbon	0	1	0	1	3
Yelarbon	0	1	1	0	3
Yelarbon	1	0	0	1	7
Yelarbon	1	0	1	0	8
Yelarbon	1	0	1	1	5
Yelarbon	1	1	0	0	101
Yelarbon	1	1	0	1	14
Yelarbon	1	1	1	0	4
Yelarbon	1	1	1	1	4
Yenda (Qld)	1	1	0	0	10
Yenda (Qld)	1	1	0	1	3
Yengarie	0	0	0	1	7
Yengarie	0	0	1	0	3
Yengarie	0	0	1	1	3
Yengarie	0	1	0	0	12
Yengarie	0	1	0	1	6
Yengarie	0	1	1	0	3
Yengarie	1	0	0	1	23
Yengarie	1	0	1	0	15
Yengarie	1	0	1	1	7
Yengarie	1	1	0	0	135
Yengarie	1	1	1	0	38
Yengarie	1	1	1	1	3
Yeppoon					37
Yeppoon	0	0	0	1	175
Yeppoon	0	0	1	0	35
Yeppoon	0	0	1	1	25
Yeppoon	0	1	0	0	339
Yeppoon	0	1	0	1	51
Yeppoon	0	1	1	0	84
Yeppoon	0	1	1	1	15
Yeppoon	1	0	0	1	304
Yeppoon	1	0	1	0	141
Yeppoon	1	0	1	1	74
Yeppoon	1	1	0	0	1045
Yeppoon	1	1	0	1	73
Yeppoon	1	1	1	0	197
Yeppoon	1	1	1	1	45
Yeronga					117
Yeronga	0	0	0	1	118
Yeronga	0	0	1	0	67
Yeronga	0	0	1	1	17
Yeronga	0	1	0	0	167
Yeronga	0	1	1	0	40
Yeronga	1	0	0	1	241
Yeronga	1	0	1	0	292
Yeronga	1	0	1	1	166
Yeronga	1	1	0	0	1272
Yeronga	1	1	0	1	15
Yeronga	1	1	1	0	374
Yeronga	1	1	1	1	45
Yerra					3
Yerra	0	0	0	1	6
Yerra	0	1	0	1	4
Yerra	1	1	0	0	14
Yerra	1	1	1	0	14
Yimbun	0	0	0	1	3
Yimbun	0	1	0	0	3
Yimbun	1	0	0	1	3
Yimbun	1	1	0	0	3
Yimbun	1	1	1	0	3
Yorkeys Knob					28
Yorkeys Knob	0	0	0	1	90
Yorkeys Knob	0	0	1	0	27
Yorkeys Knob	0	0	1	1	8
Yorkeys Knob	0	1	0	0	218
Yorkeys Knob	0	1	0	1	18
Yorkeys Knob	0	1	1	0	17
Yorkeys Knob	0	1	1	1	3
Yorkeys Knob	1	0	0	1	100
Yorkeys Knob	1	0	1	0	28
Yorkeys Knob	1	0	1	1	16
Yorkeys Knob	1	1	0	0	402
Yorkeys Knob	1	1	0	1	27
Yorkeys Knob	1	1	1	0	69
Yorkeys Knob	1	1	1	1	4
Yowah	0	0	0	1	3
Yowah	0	1	0	1	3
Yowah	1	0	0	1	7
Yowah	1	1	0	0	16
Yowah	1	1	1	0	3
Yugar					9
Yugar	0	0	0	1	13
Yugar	0	1	0	0	15
Yugar	1	0	0	1	10
Yugar	1	0	1	0	25
Yugar	1	0	1	1	7
Yugar	1	1	0	0	124
Yugar	1	1	0	1	3
Yugar	1	1	1	0	45
Yugar	1	1	1	1	9
Yulabilla	1	1	0	0	28
Yuleba	0	0	0	1	3
Yuleba	0	1	0	0	11
Yuleba	0	1	1	0	3
Yuleba	0	1	1	1	3
Yuleba	1	0	0	1	12
Yuleba	1	0	1	0	3
Yuleba	1	1	0	0	53
Yuleba	1	1	0	1	8
Yuleba	1	1	1	0	9
Yuleba North	0	1	0	0	7
Yuleba South	0	1	0	0	3
Yuleba South	1	0	0	1	8
Yuleba South	1	0	1	1	8
Yungaburra					13
Yungaburra	0	0	0	1	43
Yungaburra	0	0	1	1	6
Yungaburra	0	1	0	0	76
Yungaburra	0	1	1	0	17
Yungaburra	1	0	0	1	48
Yungaburra	1	0	1	0	24
Yungaburra	1	0	1	1	3
Yungaburra	1	1	0	0	283
Yungaburra	1	1	0	1	20
Yungaburra	1	1	1	0	60
Yungaburra	1	1	1	1	7
Yuruga	1	0	0	1	10
Yuruga	1	0	1	0	3
Yuruga	1	0	1	1	7
Yuruga	1	1	0	0	17
Yuruga	1	1	0	1	3
Yuruga	1	1	1	0	8
Zillmere					183
Zillmere	0	0	0	1	457
Zillmere	0	0	1	0	89
Zillmere	0	0	1	1	74
Zillmere	0	1	0	0	573
Zillmere	0	1	0	1	63
Zillmere	0	1	1	0	105
Zillmere	0	1	1	1	24
Zillmere	1	0	0	1	358
Zillmere	1	0	1	0	147
Zillmere	1	0	1	1	79
Zillmere	1	1	0	0	2102
Zillmere	1	1	0	1	126
Zillmere	1	1	1	0	218
Zillmere	1	1	1	1	43
Zilzie					12
Zilzie	0	0	0	1	51
Zilzie	0	0	1	0	19
Zilzie	0	0	1	1	10
Zilzie	0	1	0	0	243
Zilzie	0	1	0	1	14
Zilzie	0	1	1	0	46
Zilzie	0	1	1	1	6
Zilzie	1	0	0	1	121
Zilzie	1	0	1	0	32
Zilzie	1	0	1	1	4
Zilzie	1	1	0	0	678
Zilzie	1	1	0	1	40
Zilzie	1	1	1	0	93
Zilzie	1	1	1	1	41
Aberfoyle Park					57
Aberfoyle Park	0	0	0	1	364
Aberfoyle Park	0	0	1	0	138
Aberfoyle Park	0	0	1	1	78
Aberfoyle Park	0	1	0	0	409
Aberfoyle Park	0	1	0	1	40
Aberfoyle Park	0	1	1	0	125
Aberfoyle Park	0	1	1	1	25
Aberfoyle Park	1	0	0	1	1033
Aberfoyle Park	1	0	1	0	697
Aberfoyle Park	1	0	1	1	471
Aberfoyle Park	1	1	0	0	2705
Aberfoyle Park	1	1	0	1	137
Aberfoyle Park	1	1	1	0	650
Aberfoyle Park	1	1	1	1	102
Adelaide					293
Adelaide	0	0	0	1	166
Adelaide	0	0	1	0	130
Adelaide	0	0	1	1	44
Adelaide	0	1	0	0	246
Adelaide	0	1	0	1	7
Adelaide	0	1	1	0	43
Adelaide	1	0	0	1	154
Adelaide	1	0	1	0	126
Adelaide	1	0	1	1	50
Adelaide	1	1	0	0	1104
Adelaide	1	1	0	1	14
Adelaide	1	1	1	0	84
Agery	0	1	0	0	4
Agery	1	0	0	1	3
Agery	1	0	1	0	8
Agery	1	0	1	1	10
Agery	1	1	0	0	38
Agery	1	1	1	0	3
Alawoona	0	0	1	0	4
Alawoona	0	1	0	0	5
Alawoona	1	0	0	1	9
Alawoona	1	1	0	1	3
Albert Park (SA)					20
Albert Park (SA)	0	0	0	1	84
Albert Park (SA)	0	0	1	0	20
Albert Park (SA)	0	0	1	1	13
Albert Park (SA)	0	1	0	0	69
Albert Park (SA)	0	1	0	1	12
Albert Park (SA)	0	1	1	0	38
Albert Park (SA)	0	1	1	1	16
Albert Park (SA)	1	0	0	1	111
Albert Park (SA)	1	0	1	0	67
Albert Park (SA)	1	0	1	1	40
Albert Park (SA)	1	1	0	0	423
Albert Park (SA)	1	1	0	1	11
Albert Park (SA)	1	1	1	0	72
Albert Park (SA)	1	1	1	1	16
Alberton (SA)					19
Alberton (SA)	0	0	0	1	123
Alberton (SA)	0	0	1	0	26
Alberton (SA)	0	0	1	1	9
Alberton (SA)	0	1	0	0	87
Alberton (SA)	0	1	0	1	16
Alberton (SA)	0	1	1	0	14
Alberton (SA)	0	1	1	1	3
Alberton (SA)	1	0	0	1	121
Alberton (SA)	1	0	1	0	62
Alberton (SA)	1	0	1	1	48
Alberton (SA)	1	1	0	0	328
Alberton (SA)	1	1	0	1	23
Alberton (SA)	1	1	1	0	40
Alberton (SA)	1	1	1	1	29
Aldgate					10
Aldgate	0	0	0	1	69
Aldgate	0	0	1	0	18
Aldgate	0	0	1	1	21
Aldgate	0	1	0	0	68
Aldgate	0	1	1	0	27
Aldgate	0	1	1	1	9
Aldgate	1	0	0	1	253
Aldgate	1	0	1	0	194
Aldgate	1	0	1	1	86
Aldgate	1	1	0	0	960
Aldgate	1	1	0	1	24
Aldgate	1	1	1	0	281
Aldgate	1	1	1	1	39
Aldinga					3
Aldinga	0	0	0	1	14
Aldinga	0	1	0	0	43
Aldinga	0	1	0	1	3
Aldinga	0	1	1	0	5
Aldinga	1	0	0	1	36
Aldinga	1	0	1	0	17
Aldinga	1	0	1	1	28
Aldinga	1	1	0	0	136
Aldinga	1	1	0	1	3
Aldinga	1	1	1	0	18
Aldinga Beach					57
Aldinga Beach	0	0	0	1	304
Aldinga Beach	0	0	1	0	116
Aldinga Beach	0	0	1	1	86
Aldinga Beach	0	1	0	0	839
Aldinga Beach	0	1	0	1	76
Aldinga Beach	0	1	1	0	193
Aldinga Beach	0	1	1	1	44
Aldinga Beach	1	0	0	1	434
Aldinga Beach	1	0	1	0	219
Aldinga Beach	1	0	1	1	209
Aldinga Beach	1	1	0	0	2924
Aldinga Beach	1	1	0	1	142
Aldinga Beach	1	1	1	0	592
Aldinga Beach	1	1	1	1	88
Alford	0	0	0	1	5
Alford	0	1	1	0	3
