SSC_NAME16	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	families
Leederville	0	1	1	0	7
Leederville	1	0	0	1	26
Leederville	1	0	1	0	20
Leederville	1	0	1	1	11
Leederville	1	1	0	0	159
Leederville	1	1	0	1	3
Leederville	1	1	1	0	13
Leederville	1	1	1	1	3
Leeman	0	0	0	1	6
Leeman	0	1	0	0	6
Leeman	1	0	1	1	3
Leeman	1	1	0	0	16
Leeman	1	1	1	0	4
Leeming					44
Leeming	0	0	0	1	136
Leeming	0	0	1	0	52
Leeming	0	0	1	1	25
Leeming	0	1	0	0	79
Leeming	0	1	0	1	11
Leeming	0	1	1	0	20
Leeming	1	0	0	1	376
Leeming	1	0	1	0	202
Leeming	1	0	1	1	148
Leeming	1	1	0	0	699
Leeming	1	1	0	1	26
Leeming	1	1	1	0	159
Leeming	1	1	1	1	23
Leinster	0	0	0	1	4
Leinster	0	1	0	0	6
Leinster	1	1	0	0	38
Leinster	1	1	1	0	3
Lennard Brook	0	1	0	0	5
Lennard Brook	1	0	0	1	8
Lennard Brook	1	1	0	0	10
Lennard Brook	1	1	1	0	3
Leonora	0	0	0	1	6
Leonora	0	1	0	0	16
Leonora	0	1	0	1	3
Leonora	1	0	0	1	8
Leonora	1	1	0	0	17
Leonora	1	1	0	1	8
Leonora	1	1	1	0	3
Leschenault					9
Leschenault	0	0	0	1	14
Leschenault	0	0	1	0	4
Leschenault	0	0	1	1	3
Leschenault	0	1	0	0	20
Leschenault	0	1	1	0	3
Leschenault	1	0	0	1	87
Leschenault	1	0	1	0	33
Leschenault	1	0	1	1	20
Leschenault	1	1	0	0	168
Leschenault	1	1	0	1	24
Leschenault	1	1	1	0	52
Leschenault	1	1	1	1	9
Lesmurdie					15
Lesmurdie	0	0	0	1	107
Lesmurdie	0	0	1	0	33
Lesmurdie	0	0	1	1	23
Lesmurdie	0	1	0	0	78
Lesmurdie	0	1	0	1	14
Lesmurdie	0	1	1	0	16
Lesmurdie	0	1	1	1	9
Lesmurdie	1	0	0	1	222
Lesmurdie	1	0	1	0	112
Lesmurdie	1	0	1	1	69
Lesmurdie	1	1	0	0	517
Lesmurdie	1	1	0	1	30
Lesmurdie	1	1	1	0	150
Lesmurdie	1	1	1	1	17
Lime Lake	1	1	0	0	3
Linfarne	1	1	0	0	3
Linfarne	1	1	1	0	3
Little Grove					4
Little Grove	0	0	0	1	16
Little Grove	0	0	1	0	9
Little Grove	0	1	0	0	22
Little Grove	1	0	0	1	31
Little Grove	1	0	1	0	20
Little Grove	1	0	1	1	3
Little Grove	1	1	0	0	111
Little Grove	1	1	0	1	9
Little Grove	1	1	1	0	13
Little Grove	1	1	1	1	3
Lockier	1	1	0	0	4
Lockridge					23
Lockridge	0	0	0	1	97
Lockridge	0	0	1	0	33
Lockridge	0	0	1	1	8
Lockridge	0	1	0	0	86
Lockridge	0	1	0	1	12
Lockridge	0	1	1	0	14
Lockridge	0	1	1	1	7
Lockridge	1	0	0	1	63
Lockridge	1	0	1	0	19
Lockridge	1	0	1	1	9
Lockridge	1	1	0	0	186
Lockridge	1	1	0	1	8
Lockridge	1	1	1	0	31
Lockridge	1	1	1	1	10
Lockyer (WA)					6
Lockyer (WA)	0	0	0	1	29
Lockyer (WA)	0	0	1	0	5
Lockyer (WA)	0	1	0	0	38
Lockyer (WA)	0	1	0	1	3
Lockyer (WA)	0	1	1	0	7
Lockyer (WA)	1	0	0	1	25
Lockyer (WA)	1	0	1	0	6
Lockyer (WA)	1	0	1	1	3
Lockyer (WA)	1	1	0	0	58
Lockyer (WA)	1	1	0	1	9
Lockyer (WA)	1	1	1	0	10
Lol Gray	1	1	0	0	3
Lowden	0	1	0	0	4
Lowden	1	0	0	1	7
Lower Chittering	0	0	0	1	12
Lower Chittering	0	1	0	0	19
Lower Chittering	1	0	0	1	62
Lower Chittering	1	0	1	0	38
Lower Chittering	1	0	1	1	20
Lower Chittering	1	1	0	0	145
Lower Chittering	1	1	0	1	12
Lower Chittering	1	1	1	0	45
Lower Chittering	1	1	1	1	5
Lower King					5
Lower King	0	0	0	1	25
Lower King	0	0	1	0	5
Lower King	0	1	0	0	23
Lower King	0	1	0	1	6
Lower King	0	1	1	0	3
Lower King	1	0	0	1	39
Lower King	1	0	1	0	17
Lower King	1	0	1	1	7
Lower King	1	1	0	0	123
Lower King	1	1	0	1	5
Lower King	1	1	1	0	25
Lower King	1	1	1	1	4
Lowlands	0	0	0	1	3
Lowlands	1	0	0	1	4
Lowlands	1	1	0	0	6
Lowlands	1	1	1	0	4
Ludlow	0	1	0	0	4
Ludlow	1	0	1	0	3
Ludlow	1	1	0	0	3
Lumeah (WA)	1	1	0	0	11
Lynwood (WA)					24
Lynwood (WA)	0	0	0	1	69
Lynwood (WA)	0	0	1	0	20
Lynwood (WA)	0	0	1	1	7
Lynwood (WA)	0	1	0	0	60
Lynwood (WA)	0	1	0	1	7
Lynwood (WA)	0	1	1	0	14
Lynwood (WA)	1	0	0	1	67
Lynwood (WA)	1	0	1	0	32
Lynwood (WA)	1	0	1	1	20
Lynwood (WA)	1	1	0	0	241
Lynwood (WA)	1	1	0	1	4
Lynwood (WA)	1	1	1	0	20
Lynwood (WA)	1	1	1	1	5
Maddington					54
Maddington	0	0	0	1	205
Maddington	0	0	1	0	47
Maddington	0	0	1	1	15
Maddington	0	1	0	0	225
Maddington	0	1	0	1	20
Maddington	0	1	1	0	35
Maddington	0	1	1	1	7
Maddington	1	0	0	1	192
Maddington	1	0	1	0	71
Maddington	1	0	1	1	58
Maddington	1	1	0	0	771
Maddington	1	1	0	1	38
Maddington	1	1	1	0	127
Maddington	1	1	1	1	38
Madeley					11
Madeley	0	0	0	1	58
Madeley	0	0	1	0	26
Madeley	0	0	1	1	14
Madeley	0	1	0	0	86
Madeley	0	1	0	1	7
Madeley	0	1	1	0	17
Madeley	0	1	1	1	4
Madeley	1	0	0	1	143
Madeley	1	0	1	0	78
Madeley	1	0	1	1	46
Madeley	1	1	0	0	534
Madeley	1	1	0	1	8
Madeley	1	1	1	0	86
Madeley	1	1	1	1	12
Madora Bay					3
Madora Bay	0	0	0	1	23
Madora Bay	0	0	1	0	14
Madora Bay	0	0	1	1	7
Madora Bay	0	1	0	0	45
Madora Bay	0	1	0	1	4
Madora Bay	0	1	1	0	8
Madora Bay	1	0	0	1	51
Madora Bay	1	0	1	0	41
Madora Bay	1	0	1	1	25
Madora Bay	1	1	0	0	213
Madora Bay	1	1	0	1	17
Madora Bay	1	1	1	0	48
Madora Bay	1	1	1	1	8
Magitup	1	1	0	0	3
Mahogany Creek	0	0	0	1	8
Mahogany Creek	0	0	1	0	3
Mahogany Creek	0	1	0	0	3
Mahogany Creek	0	1	0	1	3
Mahogany Creek	1	0	0	1	31
Mahogany Creek	1	0	1	0	5
Mahogany Creek	1	0	1	1	11
Mahogany Creek	1	1	0	0	44
Mahogany Creek	1	1	1	0	17
Mahogany Creek	1	1	1	1	3
Mahomets Flats					6
Mahomets Flats	0	0	0	1	14
Mahomets Flats	0	0	1	0	3
Mahomets Flats	0	1	0	0	26
Mahomets Flats	0	1	0	1	3
Mahomets Flats	0	1	1	0	3
Mahomets Flats	1	0	0	1	17
Mahomets Flats	1	0	1	0	3
Mahomets Flats	1	0	1	1	5
Mahomets Flats	1	1	0	0	38
Mahomets Flats	1	1	1	0	4
Maida Vale					12
Maida Vale	0	0	0	1	69
Maida Vale	0	0	1	0	15
Maida Vale	0	0	1	1	4
Maida Vale	0	1	0	0	64
Maida Vale	0	1	0	1	3
Maida Vale	0	1	1	0	13
Maida Vale	1	0	0	1	157
Maida Vale	1	0	1	0	49
Maida Vale	1	0	1	1	36
Maida Vale	1	1	0	0	295
Maida Vale	1	1	0	1	16
Maida Vale	1	1	1	0	54
Maida Vale	1	1	1	1	8
Malabaine	0	0	1	0	3
Malabaine	1	0	1	0	3
Malebelling	1	0	0	1	3
Malebelling	1	1	0	0	3
Mallee Hill	1	1	0	0	4
Malyalling	1	1	0	0	3
Mandogalup	1	0	0	1	3
Mandurah					45
Mandurah	0	0	0	1	168
Mandurah	0	0	1	0	26
Mandurah	0	0	1	1	14
Mandurah	0	1	0	0	221
Mandurah	0	1	0	1	15
Mandurah	0	1	1	0	20
Mandurah	0	1	1	1	3
Mandurah	1	0	0	1	84
Mandurah	1	0	1	0	36
Mandurah	1	0	1	1	16
Mandurah	1	1	0	0	256
Mandurah	1	1	0	1	11
Mandurah	1	1	1	0	26
Mandurah	1	1	1	1	6
Manjimup					18
Manjimup	0	0	0	1	62
Manjimup	0	0	1	0	20
Manjimup	0	0	1	1	7
Manjimup	0	1	0	0	91
Manjimup	0	1	0	1	9
Manjimup	0	1	1	0	8
Manjimup	0	1	1	1	8
Manjimup	1	0	0	1	62
Manjimup	1	0	1	0	27
Manjimup	1	0	1	1	10
Manjimup	1	1	0	0	249
Manjimup	1	1	0	1	15
Manjimup	1	1	1	0	41
Manjimup	1	1	1	1	10
Manning					34
Manning	0	0	0	1	55
Manning	0	0	1	0	30
Manning	0	0	1	1	8
Manning	0	1	0	0	56
Manning	0	1	0	1	9
Manning	0	1	1	0	9
Manning	1	0	0	1	58
Manning	1	0	1	0	49
Manning	1	0	1	1	20
Manning	1	1	0	0	317
Manning	1	1	0	1	5
Manning	1	1	1	0	53
Manning	1	1	1	1	4
Manypeaks	1	0	0	1	4
Manypeaks	1	1	0	0	9
Marangaroo					58
Marangaroo	0	0	0	1	200
Marangaroo	0	0	1	0	53
Marangaroo	0	0	1	1	34
Marangaroo	0	1	0	0	152
Marangaroo	0	1	0	1	16
Marangaroo	0	1	1	0	46
Marangaroo	0	1	1	1	10
Marangaroo	1	0	0	1	316
Marangaroo	1	0	1	0	110
Marangaroo	1	0	1	1	83
Marangaroo	1	1	0	0	656
Marangaroo	1	1	0	1	52
Marangaroo	1	1	1	0	134
Marangaroo	1	1	1	1	37
Maranup	1	1	0	0	6
Marbelup	0	0	0	1	3
Marbelup	0	1	0	0	3
Marbelup	1	0	0	1	7
Marbelup	1	0	1	1	3
Marbelup	1	1	0	0	26
Marbelup	1	1	0	1	3
Marbelup	1	1	1	0	6
Marble Bar					3
Marble Bar	0	0	0	1	8
Marble Bar	0	0	1	1	3
Marble Bar	0	1	0	0	18
Marble Bar	0	1	0	1	4
Marble Bar	1	0	0	1	3
Marble Bar	1	1	0	0	29
Marble Bar	1	1	0	1	3
Marble Bar	1	1	1	1	3
Mardella	0	0	0	1	8
Mardella	0	0	1	0	5
Mardella	0	1	0	0	4
Mardella	1	0	0	1	15
Mardella	1	0	1	0	13
Mardella	1	0	1	1	6
Mardella	1	1	0	0	20
Mardella	1	1	0	1	3
Mardella	1	1	1	0	8
Margaret River (WA)					16
Margaret River (WA)	0	0	0	1	88
Margaret River (WA)	0	0	1	0	29
Margaret River (WA)	0	0	1	1	5
Margaret River (WA)	0	1	0	0	173
Margaret River (WA)	0	1	0	1	13
Margaret River (WA)	0	1	1	0	28
Margaret River (WA)	0	1	1	1	3
Margaret River (WA)	1	0	0	1	77
Margaret River (WA)	1	0	1	0	51
Margaret River (WA)	1	0	1	1	22
Margaret River (WA)	1	1	0	0	640
Margaret River (WA)	1	1	0	1	13
Margaret River (WA)	1	1	1	0	72
Margaret River (WA)	1	1	1	1	7
Mariginiup					4
Mariginiup	0	0	0	1	6
Mariginiup	0	0	1	0	5
Mariginiup	0	1	0	0	6
Mariginiup	1	0	0	1	33
Mariginiup	1	0	1	0	10
Mariginiup	1	0	1	1	13
Mariginiup	1	1	0	0	42
Mariginiup	1	1	0	1	6
Mariginiup	1	1	1	0	10
Mariginiup	1	1	1	1	6
Marmion					8
Marmion	0	0	0	1	23
Marmion	0	0	1	0	9
Marmion	0	0	1	1	3
Marmion	0	1	0	0	25
Marmion	1	0	0	1	64
Marmion	1	0	1	0	37
Marmion	1	0	1	1	17
Marmion	1	1	0	0	169
Marmion	1	1	1	0	32
Marmion	1	1	1	1	3
Marradong	1	1	0	0	6
Martin					3
Martin	0	0	0	1	19
Martin	0	0	1	0	3
Martin	0	0	1	1	3
Martin	0	1	0	0	15
Martin	1	0	0	1	56
Martin	1	0	1	0	14
Martin	1	0	1	1	18
Martin	1	1	0	0	75
Martin	1	1	0	1	8
Martin	1	1	1	0	16
Martin	1	1	1	1	4
Marvel Loch	0	1	0	0	4
Marvel Loch	1	1	0	0	3
Marybrook	0	0	0	1	3
Marybrook	0	1	0	0	3
Marybrook	1	0	0	1	3
Marybrook	1	1	0	0	10
Mayanup	1	0	1	0	3
Mayanup	1	1	0	0	10
Maylands (WA)					84
Maylands (WA)	0	0	0	1	127
Maylands (WA)	0	0	1	0	51
Maylands (WA)	0	0	1	1	8
Maylands (WA)	0	1	0	0	174
Maylands (WA)	0	1	0	1	8
Maylands (WA)	0	1	1	0	12
Maylands (WA)	1	0	0	1	106
Maylands (WA)	1	0	1	0	69
Maylands (WA)	1	0	1	1	18
Maylands (WA)	1	1	0	0	762
Maylands (WA)	1	1	0	1	11
Maylands (WA)	1	1	1	0	56
Maylands (WA)	1	1	1	1	4
McAlinden	1	1	0	0	5
McBeath	1	1	0	0	3
McKail					11
McKail	0	0	0	1	42
McKail	0	0	1	0	6
McKail	0	0	1	1	3
McKail	0	1	0	0	71
McKail	0	1	0	1	8
McKail	0	1	1	0	12
McKail	0	1	1	1	4
McKail	1	0	0	1	65
McKail	1	0	1	0	16
McKail	1	0	1	1	18
McKail	1	1	0	0	262
McKail	1	1	0	1	16
McKail	1	1	1	0	32
McKail	1	1	1	1	23
Meadow Springs					20
Meadow Springs	0	0	0	1	71
Meadow Springs	0	0	1	0	30
Meadow Springs	0	0	1	1	24
Meadow Springs	0	1	0	0	170
Meadow Springs	0	1	0	1	14
Meadow Springs	0	1	1	0	29
Meadow Springs	0	1	1	1	7
Meadow Springs	1	0	0	1	158
Meadow Springs	1	0	1	0	78
Meadow Springs	1	0	1	1	51
Meadow Springs	1	1	0	0	596
Meadow Springs	1	1	0	1	38
Meadow Springs	1	1	1	0	95
Meadow Springs	1	1	1	1	22
Meckering	0	0	0	1	3
Meckering	1	0	0	1	6
Meckering	1	1	0	0	16
Meckering	1	1	1	0	4
Medina					20
Medina	0	0	0	1	56
Medina	0	0	1	0	10
Medina	0	0	1	1	4
Medina	0	1	0	0	87
Medina	0	1	0	1	6
Medina	0	1	1	0	10
Medina	0	1	1	1	6
Medina	1	0	0	1	35
Medina	1	0	1	0	11
Medina	1	0	1	1	5
Medina	1	1	0	0	103
Medina	1	1	0	1	3
Medina	1	1	1	0	11
Medina	1	1	1	1	9
Meekatharra	0	0	0	1	5
Meekatharra	0	1	0	0	18
Meekatharra	0	1	0	1	4
Meekatharra	0	1	1	0	3
Meekatharra	1	0	0	1	3
Meekatharra	1	1	0	0	22
Meekatharra	1	1	0	1	5
Meekatharra	1	1	1	1	3
Meelon	1	0	0	1	3
Meelon	1	0	1	1	3
Meelon	1	1	0	0	13
Meenaar	1	0	0	1	3
Meenaar	1	1	0	0	3
Meerup	0	0	0	1	3
Meerup	0	1	0	0	6
Meerup	1	0	1	0	3
Meerup	1	1	0	0	14
Melville (WA)					28
Melville (WA)	0	0	0	1	69
Melville (WA)	0	0	1	0	38
Melville (WA)	0	0	1	1	10
Melville (WA)	0	1	0	0	70
Melville (WA)	0	1	0	1	3
Melville (WA)	0	1	1	0	21
Melville (WA)	1	0	0	1	115
Melville (WA)	1	0	1	0	72
Melville (WA)	1	0	1	1	39
Melville (WA)	1	1	0	0	470
Melville (WA)	1	1	0	1	7
Melville (WA)	1	1	1	0	73
Melville (WA)	1	1	1	1	6
Menora					8
Menora	0	0	0	1	17
Menora	0	0	1	0	3
Menora	0	1	0	0	17
Menora	0	1	1	0	6
Menora	1	0	0	1	38
Menora	1	0	1	0	62
Menora	1	0	1	1	23
Menora	1	1	0	0	123
Menora	1	1	1	0	33
Menora	1	1	1	1	7
Menzies (WA)	0	0	0	1	3
Menzies (WA)	0	1	0	0	3
Menzies (WA)	1	1	0	0	3
Merivale	1	1	0	0	4
Merivale	1	1	1	0	3
Merkanooka	1	1	0	0	3
Merredin					9
Merredin	0	0	0	1	29
Merredin	0	0	1	0	11
Merredin	0	1	0	0	45
Merredin	0	1	0	1	9
Merredin	0	1	1	0	12
Merredin	0	1	1	1	3
Merredin	1	0	0	1	39
Merredin	1	0	1	0	11
Merredin	1	0	1	1	12
Merredin	1	1	0	0	163
Merredin	1	1	0	1	10
Merredin	1	1	1	0	19
Merredin	1	1	1	1	8
Merriwa (WA)					23
Merriwa (WA)	0	0	0	1	89
Merriwa (WA)	0	0	1	0	20
Merriwa (WA)	0	0	1	1	20
Merriwa (WA)	0	1	0	0	155
Merriwa (WA)	0	1	0	1	9
Merriwa (WA)	0	1	1	0	20
Merriwa (WA)	0	1	1	1	13
Merriwa (WA)	1	0	0	1	72
Merriwa (WA)	1	0	1	0	27
Merriwa (WA)	1	0	1	1	21
Merriwa (WA)	1	1	0	0	306
Merriwa (WA)	1	1	0	1	24
Merriwa (WA)	1	1	1	0	57
Merriwa (WA)	1	1	1	1	17
Meru	1	0	0	1	4
Meru	1	0	1	1	3
Metricup	1	0	0	1	6
Metricup	1	1	0	0	14
Metricup	1	1	1	0	6
Mettler	0	1	0	0	3
Mettler	1	1	0	0	3
Middle Swan					6
Middle Swan	0	0	0	1	64
Middle Swan	0	0	1	0	17
Middle Swan	0	0	1	1	3
Middle Swan	0	1	0	0	74
Middle Swan	0	1	0	1	7
Middle Swan	0	1	1	0	12
Middle Swan	0	1	1	1	7
Middle Swan	1	0	0	1	65
Middle Swan	1	0	1	0	16
Middle Swan	1	0	1	1	15
Middle Swan	1	1	0	0	146
Middle Swan	1	1	0	1	9
Middle Swan	1	1	1	0	16
Middle Swan	1	1	1	1	4
Middlesex (WA)	0	0	0	1	3
Middlesex (WA)	1	0	0	1	7
Middlesex (WA)	1	0	1	1	3
Middlesex (WA)	1	1	0	0	7
Middleton Beach					3
Middleton Beach	0	0	0	1	10
Middleton Beach	0	0	1	0	3
Middleton Beach	0	1	0	0	7
Middleton Beach	1	0	0	1	7
Middleton Beach	1	0	1	0	3
Middleton Beach	1	1	0	0	34
Middleton Beach	1	1	0	1	3
Middleton Beach	1	1	1	0	10
Midland					59
Midland	0	0	0	1	170
Midland	0	0	1	0	35
Midland	0	0	1	1	12
Midland	0	1	0	0	147
Midland	0	1	0	1	7
Midland	0	1	1	0	8
Midland	0	1	1	1	3
Midland	1	0	0	1	56
Midland	1	0	1	0	22
Midland	1	0	1	1	15
Midland	1	1	0	0	282
Midland	1	1	0	1	13
Midland	1	1	1	0	16
Midland	1	1	1	1	7
Midvale					11
Midvale	0	0	0	1	42
Midvale	0	0	1	0	3
Midvale	0	0	1	1	4
Midvale	0	1	0	0	44
Midvale	0	1	0	1	6
Midvale	0	1	1	0	3
Midvale	1	0	0	1	26
Midvale	1	0	1	0	11
Midvale	1	0	1	1	3
Midvale	1	1	0	0	66
Midvale	1	1	0	1	3
Midvale	1	1	1	0	10
Midvale	1	1	1	1	9
Miling	1	0	0	1	3
Miling	1	1	0	0	12
Millars Well					5
Millars Well	0	0	0	1	17
Millars Well	0	0	1	0	3
Millars Well	0	1	0	0	32
Millars Well	1	0	0	1	25
Millars Well	1	0	1	0	15
Millars Well	1	0	1	1	3
Millars Well	1	1	0	0	180
Millars Well	1	1	0	1	6
Millars Well	1	1	1	0	20
Millbridge					7
Millbridge	0	0	0	1	9
Millbridge	0	0	1	0	7
Millbridge	0	0	1	1	3
Millbridge	0	1	0	0	48
Millbridge	0	1	0	1	3
Millbridge	0	1	1	0	16
Millbridge	1	0	0	1	39
Millbridge	1	0	1	0	18
Millbridge	1	0	1	1	8
Millbridge	1	1	0	0	237
Millbridge	1	1	0	1	7
Millbridge	1	1	1	0	40
Millbridge	1	1	1	1	7
Millbrook (WA)	0	0	0	1	3
Millbrook (WA)	0	1	0	0	3
Millbrook (WA)	0	1	0	1	3
Millbrook (WA)	1	0	0	1	8
Millbrook (WA)	1	0	1	0	3
Millbrook (WA)	1	1	0	0	10
Millbrook (WA)	1	1	1	0	7
Millbrook (WA)	1	1	1	1	3
Millendon	0	0	0	1	15
Millendon	0	0	1	0	3
Millendon	0	0	1	1	3
Millendon	0	1	0	0	8
Millendon	1	0	0	1	21
Millendon	1	0	1	0	13
Millendon	1	0	1	1	10
Millendon	1	1	0	0	20
Millendon	1	1	1	0	6
Millstream (WA)	1	1	0	0	3
Milpara	0	0	0	1	13
Milpara	0	1	0	0	10
Milpara	1	0	0	1	12
Milpara	1	0	1	0	11
Milpara	1	0	1	1	4
Milpara	1	1	0	0	48
Milpara	1	1	0	1	6
Milpara	1	1	1	0	11
Mimegarra	1	1	0	0	3
Mindarabin	0	0	0	1	3
Mindarabin	1	1	0	0	7
Mindarie (WA)					20
Mindarie (WA)	0	0	0	1	50
Mindarie (WA)	0	0	1	0	37
Mindarie (WA)	0	0	1	1	10
Mindarie (WA)	0	1	0	0	52
Mindarie (WA)	0	1	0	1	8
Mindarie (WA)	0	1	1	0	24
Mindarie (WA)	0	1	1	1	3
Mindarie (WA)	1	0	0	1	227
Mindarie (WA)	1	0	1	0	184
Mindarie (WA)	1	0	1	1	105
Mindarie (WA)	1	1	0	0	455
Mindarie (WA)	1	1	0	1	48
Mindarie (WA)	1	1	1	0	178
Mindarie (WA)	1	1	1	1	25
Mindarra	1	1	0	0	3
Minding	1	1	0	0	5
Mingenew	0	0	0	1	4
Mingenew	1	0	0	1	3
Mingenew	1	0	1	0	3
Mingenew	1	1	0	0	13
Minigin	1	1	0	0	4
Minnenooka	1	0	0	1	3
Minnenooka	1	1	0	0	7
Minnivale	1	0	0	1	3
Minyirr	1	0	0	1	3
Minyirr	1	1	0	0	3
Mira Mar					10
Mira Mar	0	0	0	1	30
Mira Mar	0	0	1	0	3
Mira Mar	0	0	1	1	3
Mira Mar	0	1	0	0	22
Mira Mar	0	1	0	1	4
Mira Mar	0	1	1	0	8
Mira Mar	1	0	0	1	30
Mira Mar	1	0	1	0	5
Mira Mar	1	0	1	1	10
Mira Mar	1	1	0	0	83
Mira Mar	1	1	0	1	3
Mira Mar	1	1	1	0	18
Mira Mar	1	1	1	1	3
Mirrabooka (WA)					59
Mirrabooka (WA)	0	0	0	1	169
Mirrabooka (WA)	0	0	1	0	23
Mirrabooka (WA)	0	0	1	1	26
Mirrabooka (WA)	0	1	0	0	153
Mirrabooka (WA)	0	1	0	1	21
Mirrabooka (WA)	0	1	1	0	38
Mirrabooka (WA)	0	1	1	1	14
Mirrabooka (WA)	1	0	0	1	184
Mirrabooka (WA)	1	0	1	0	80
Mirrabooka (WA)	1	0	1	1	67
Mirrabooka (WA)	1	1	0	0	460
Mirrabooka (WA)	1	1	0	1	50
Mirrabooka (WA)	1	1	1	0	133
Mirrabooka (WA)	1	1	1	1	37
Mobrup	1	0	0	1	3
Mobrup	1	1	0	0	3
Mocardy	1	0	0	1	4
Mocardy	1	1	0	0	9
Mocardy	1	1	1	0	4
Mogumber	1	0	0	1	3
Mokine	0	0	0	1	3
Mokine	1	0	0	1	6
Mokine	1	1	0	0	9
Mokine	1	1	1	1	3
Mokup	1	1	0	0	3
Mollerin	1	1	0	0	3
Monjebup	1	1	0	0	3
Monjingup	0	0	0	1	6
Monjingup	0	0	1	0	5
Monjingup	0	1	0	0	3
Monjingup	1	0	0	1	10
Monjingup	1	0	1	0	10
Monjingup	1	1	0	0	17
Monjingup	1	1	0	1	3
Monjingup	1	1	1	0	8
Moodiarrup	1	1	0	0	3
Moojebing	1	1	0	0	4
Mooliabeenee	0	1	1	0	3
Mooliabeenee	1	0	0	1	3
Mooliabeenee	1	0	1	1	3
Mooliabeenee	1	1	0	0	8
Mooliabeenee	1	1	1	0	3
Mooliabeenee	1	1	1	1	3
Moondah	1	1	0	0	3
Moonies Hill	1	1	0	0	5
Moonyoonooka	0	1	0	0	5
Moonyoonooka	1	0	0	1	5
Moonyoonooka	1	0	1	0	4
Moonyoonooka	1	1	0	0	15
Moonyoonooka	1	1	1	0	7
Moora (WA)					7
Moora (WA)	0	0	0	1	30
Moora (WA)	0	0	1	0	3
Moora (WA)	0	1	0	0	37
Moora (WA)	0	1	0	1	3
Moora (WA)	1	0	0	1	37
Moora (WA)	1	0	1	0	14
Moora (WA)	1	0	1	1	6
Moora (WA)	1	1	0	0	97
Moora (WA)	1	1	0	1	14
Moora (WA)	1	1	1	0	13
Moora (WA)	1	1	1	1	3
Mooriary	1	0	1	0	3
Moorine Rock	1	1	0	0	3
Morangup	0	0	0	1	7
Morangup	0	0	1	0	7
Morangup	0	1	0	0	3
Morangup	1	0	0	1	15
Morangup	1	0	1	0	8
Morangup	1	0	1	1	3
Morangup	1	1	0	0	39
Morangup	1	1	0	1	3
Morangup	1	1	1	0	7
Morangup	1	1	1	1	3
Morawa					5
Morawa	0	0	0	1	8
Morawa	0	1	0	0	18
Morawa	1	0	0	1	4
Morawa	1	0	1	0	3
Morawa	1	1	0	0	17
Morawa	1	1	1	0	5
Morawa	1	1	1	1	4
Moresby (WA)					3
Moresby (WA)	0	0	0	1	10
Moresby (WA)	0	0	1	0	4
Moresby (WA)	0	1	0	0	3
Moresby (WA)	1	0	0	1	25
Moresby (WA)	1	0	1	0	11
Moresby (WA)	1	0	1	1	8
Moresby (WA)	1	1	0	0	63
Moresby (WA)	1	1	0	1	5
Moresby (WA)	1	1	1	0	11
Moresby (WA)	1	1	1	1	8
Morgantown					3
Morgantown	0	0	0	1	9
Morgantown	0	0	1	0	3
Morgantown	0	1	0	0	25
Morgantown	1	0	0	1	15
Morgantown	1	0	1	0	4
Morgantown	1	0	1	1	3
Morgantown	1	1	0	0	38
Morgantown	1	1	1	0	3
Morley					148
Morley	0	0	0	1	369
Morley	0	0	1	0	99
Morley	0	0	1	1	56
Morley	0	1	0	0	293
Morley	0	1	0	1	30
Morley	0	1	1	0	61
Morley	0	1	1	1	11
Morley	1	0	0	1	521
Morley	1	0	1	0	197
Morley	1	0	1	1	142
Morley	1	1	0	0	1301
Morley	1	1	0	1	55
Morley	1	1	1	0	227
Morley	1	1	1	1	33
Mornington (WA)	0	1	0	0	3
Mosman Park (WA)					36
Mosman Park (WA)	0	0	0	1	87
Mosman Park (WA)	0	0	1	0	51
Mosman Park (WA)	0	0	1	1	17
Mosman Park (WA)	0	1	0	0	79
Mosman Park (WA)	0	1	0	1	4
Mosman Park (WA)	0	1	1	0	34
Mosman Park (WA)	1	0	0	1	120
Mosman Park (WA)	1	0	1	0	144
Mosman Park (WA)	1	0	1	1	54
Mosman Park (WA)	1	1	0	0	512
Mosman Park (WA)	1	1	0	1	8
Mosman Park (WA)	1	1	1	0	143
Mosman Park (WA)	1	1	1	1	4
Moulyinning	1	1	0	0	9
Mount Barker (WA)					11
Mount Barker (WA)	0	0	0	1	27
Mount Barker (WA)	0	0	1	0	12
Mount Barker (WA)	0	0	1	1	3
Mount Barker (WA)	0	1	0	0	48
Mount Barker (WA)	0	1	0	1	3
Mount Barker (WA)	0	1	1	0	9
Mount Barker (WA)	1	0	0	1	45
Mount Barker (WA)	1	0	1	0	17
Mount Barker (WA)	1	0	1	1	6
Mount Barker (WA)	1	1	0	0	148
Mount Barker (WA)	1	1	0	1	12
Mount Barker (WA)	1	1	1	0	24
Mount Barker (WA)	1	1	1	1	3
Mount Burges	0	1	0	0	4
Mount Burges	1	1	0	0	6
Mount Claremont					22
Mount Claremont	0	0	0	1	44
Mount Claremont	0	0	1	0	27
Mount Claremont	0	0	1	1	9
Mount Claremont	0	1	0	0	38
Mount Claremont	0	1	0	1	3
Mount Claremont	0	1	1	0	15
Mount Claremont	0	1	1	1	3
Mount Claremont	1	0	0	1	88
Mount Claremont	1	0	1	0	114
Mount Claremont	1	0	1	1	42
