SSC_NAME16	MaxSchoolingCompleted	Sex	persons
Wakerley	Year 8	F	48
Wakerley	Year 8	M	44
Wakerley	Year 9	F	64
Wakerley	Year 9	M	71
Wakerley	Year 10	F	539
Wakerley	Year 10	M	455
Wakerley	Year 11	F	184
Wakerley	Year 11	M	230
Wakerley	Year 12	F	2127
Wakerley	Year 12	M	1948
Walhallow	Year 10	F	3
Walhallow	Year 10	M	4
Walkamin	Year 8	F	13
Walkamin	Year 8	M	13
Walkamin	Year 9	F	6
Walkamin	Year 9	M	10
Walkamin	Year 10	F	61
Walkamin	Year 10	M	65
Walkamin	Year 11	F	13
Walkamin	Year 11	M	11
Walkamin	Year 12	F	73
Walkamin	Year 12	M	71
Walkers Point	Year 8	M	15
Walkers Point	Year 9	M	3
Walkers Point	Year 10	F	17
Walkers Point	Year 10	M	6
Walkers Point	Year 11	F	7
Walkers Point	Year 11	M	4
Walkers Point	Year 12	F	13
Walkers Point	Year 12	M	15
Walkerston	Did not go to school	F	6
Walkerston	Did not go to school	M	3
Walkerston	Year 8	F	72
Walkerston	Year 8	M	82
Walkerston	Year 9	F	55
Walkerston	Year 9	M	72
Walkerston	Year 10	F	377
Walkerston	Year 10	M	455
Walkerston	Year 11	F	119
Walkerston	Year 11	M	139
Walkerston	Year 12	F	577
Walkerston	Year 12	M	456
Walkervale	Did not go to school	F	9
Walkervale	Did not go to school	M	8
Walkervale	Year 8	F	101
Walkervale	Year 8	M	101
Walkervale	Year 9	F	86
Walkervale	Year 9	M	93
Walkervale	Year 10	F	358
Walkervale	Year 10	M	366
Walkervale	Year 11	F	108
Walkervale	Year 11	M	106
Walkervale	Year 12	F	438
Walkervale	Year 12	M	329
Wallaces Creek	Year 8	F	4
Wallaces Creek	Year 9	F	3
Wallaces Creek	Year 10	F	8
Wallaces Creek	Year 10	M	13
Wallaces Creek	Year 11	M	3
Wallaces Creek	Year 12	F	18
Wallaces Creek	Year 12	M	6
Wallangarra	Year 8	F	16
Wallangarra	Year 8	M	30
Wallangarra	Year 9	F	22
Wallangarra	Year 9	M	29
Wallangarra	Year 10	F	58
Wallangarra	Year 10	M	47
Wallangarra	Year 11	F	19
Wallangarra	Year 11	M	18
Wallangarra	Year 12	F	46
Wallangarra	Year 12	M	47
Wallaroo (Qld)	Year 8	M	3
Wallaville	Year 8	F	13
Wallaville	Year 8	M	17
Wallaville	Year 9	F	10
Wallaville	Year 9	M	18
Wallaville	Year 10	F	46
Wallaville	Year 10	M	50
Wallaville	Year 11	F	9
Wallaville	Year 11	M	15
Wallaville	Year 12	F	48
Wallaville	Year 12	M	49
Walligan	Year 8	F	8
Walligan	Year 8	M	10
Walligan	Year 9	F	12
Walligan	Year 9	M	19
Walligan	Year 10	F	46
Walligan	Year 10	M	63
Walligan	Year 11	F	20
Walligan	Year 11	M	12
Walligan	Year 12	F	43
Walligan	Year 12	M	42
Walloon	Year 8	F	43
Walloon	Year 8	M	42
Walloon	Year 9	F	37
Walloon	Year 9	M	43
Walloon	Year 10	F	202
Walloon	Year 10	M	227
Walloon	Year 11	F	48
Walloon	Year 11	M	58
Walloon	Year 12	F	292
Walloon	Year 12	M	227
Wallu	Year 8	F	3
Wallu	Year 9	F	3
Wallu	Year 9	M	11
Wallu	Year 10	F	16
Wallu	Year 10	M	14
Wallu	Year 12	F	6
Wallu	Year 12	M	3
Wallumbilla	Year 8	F	13
Wallumbilla	Year 8	M	25
Wallumbilla	Year 9	F	9
Wallumbilla	Year 9	M	8
Wallumbilla	Year 10	F	48
Wallumbilla	Year 10	M	56
Wallumbilla	Year 11	F	7
Wallumbilla	Year 11	M	15
Wallumbilla	Year 12	F	52
Wallumbilla	Year 12	M	28
Wallumbilla North	Year 8	F	3
Wallumbilla North	Year 8	M	5
Wallumbilla North	Year 9	M	8
Wallumbilla North	Year 10	F	14
Wallumbilla North	Year 10	M	19
Wallumbilla North	Year 11	F	5
Wallumbilla North	Year 11	M	9
Wallumbilla North	Year 12	F	26
Wallumbilla North	Year 12	M	9
Wallumbilla South	Year 10	F	13
Wallumbilla South	Year 10	M	6
Wallumbilla South	Year 11	F	3
Wallumbilla South	Year 11	M	3
Wallumbilla South	Year 12	F	5
Wallumbilla South	Year 12	M	13
Walmul	Year 8	M	3
Walmul	Year 10	F	4
Walmul	Year 10	M	3
Walmul	Year 12	F	4
Walter Lever Estate	Year 8	F	3
Walter Lever Estate	Year 8	M	3
Walter Lever Estate	Year 10	F	3
Walter Lever Estate	Year 10	M	9
Walter Lever Estate	Year 11	F	3
Walter Lever Estate	Year 11	M	4
Walter Lever Estate	Year 12	F	10
Walter Lever Estate	Year 12	M	11
Walterhall	Year 8	F	14
Walterhall	Year 8	M	8
Walterhall	Year 9	F	4
Walterhall	Year 9	M	6
Walterhall	Year 10	F	12
Walterhall	Year 10	M	19
Walterhall	Year 11	F	3
Walterhall	Year 11	M	3
Walterhall	Year 12	F	13
Walterhall	Year 12	M	17
Wamuran	Year 8	F	46
Wamuran	Year 8	M	57
Wamuran	Year 9	F	73
Wamuran	Year 9	M	79
Wamuran	Year 10	F	313
Wamuran	Year 10	M	379
Wamuran	Year 11	F	113
Wamuran	Year 11	M	116
Wamuran	Year 12	F	607
Wamuran	Year 12	M	509
Wamuran Basin	Year 8	M	3
Wamuran Basin	Year 9	M	4
Wamuran Basin	Year 10	F	6
Wamuran Basin	Year 10	M	14
Wamuran Basin	Year 11	F	8
Wamuran Basin	Year 11	M	3
Wamuran Basin	Year 12	F	41
Wamuran Basin	Year 12	M	23
Wandal	Did not go to school	F	6
Wandal	Did not go to school	M	5
Wandal	Year 8	F	118
Wandal	Year 8	M	114
Wandal	Year 9	F	87
Wandal	Year 9	M	80
Wandal	Year 10	F	407
Wandal	Year 10	M	389
Wandal	Year 11	F	118
Wandal	Year 11	M	115
Wandal	Year 12	F	801
Wandal	Year 12	M	686
Wandoan	Year 8	F	18
Wandoan	Year 8	M	20
Wandoan	Year 9	F	10
Wandoan	Year 9	M	16
Wandoan	Year 10	F	65
Wandoan	Year 10	M	95
Wandoan	Year 11	F	9
Wandoan	Year 11	M	23
Wandoan	Year 12	F	73
Wandoan	Year 12	M	91
Wangan	Did not go to school	F	3
Wangan	Year 8	F	32
Wangan	Year 8	M	21
Wangan	Year 9	F	10
Wangan	Year 9	M	20
Wangan	Year 10	F	102
Wangan	Year 10	M	97
Wangan	Year 11	F	22
Wangan	Year 11	M	16
Wangan	Year 12	F	81
Wangan	Year 12	M	62
Wangaratta (Qld)	Year 9	M	4
Wangaratta (Qld)	Year 10	F	3
Wangaratta (Qld)	Year 10	M	3
Wangaratta (Qld)	Year 12	F	3
Wangaratta (Qld)	Year 12	M	3
Wangetti	Year 10	F	6
Wangetti	Year 10	M	5
Wangetti	Year 11	F	3
Wangetti	Year 12	F	5
Wangetti	Year 12	M	7
Wanora	Year 8	F	5
Wanora	Year 8	M	11
Wanora	Year 9	M	5
Wanora	Year 10	F	30
Wanora	Year 10	M	43
Wanora	Year 11	F	6
Wanora	Year 11	M	5
Wanora	Year 12	F	54
Wanora	Year 12	M	42
Warana	Did not go to school	F	4
Warana	Did not go to school	M	5
Warana	Year 8	F	81
Warana	Year 8	M	83
Warana	Year 9	F	114
Warana	Year 9	M	77
Warana	Year 10	F	385
Warana	Year 10	M	355
Warana	Year 11	F	122
Warana	Year 11	M	109
Warana	Year 12	F	685
Warana	Year 12	M	649
Ward	Year 8	M	3
Ward	Year 10	F	7
Ward	Year 10	M	7
Ward	Year 11	F	7
Ward	Year 11	M	4
Ward	Year 12	F	15
Ward	Year 12	M	12
Warkon	Year 10	F	4
Warkon	Year 10	M	7
Warkon	Year 12	F	3
Warkon	Year 12	M	7
Warner	Did not go to school	F	15
Warner	Did not go to school	M	7
Warner	Year 8	F	80
Warner	Year 8	M	71
Warner	Year 9	F	158
Warner	Year 9	M	153
Warner	Year 10	F	942
Warner	Year 10	M	864
Warner	Year 11	F	337
Warner	Year 11	M	353
Warner	Year 12	F	2785
Warner	Year 12	M	2491
Warnoah	Year 9	F	3
Warnoah	Year 10	M	9
Warnoah	Year 11	F	3
Warnoah	Year 12	F	11
Warnoah	Year 12	M	10
Warra	Year 8	F	6
Warra	Year 8	M	7
Warra	Year 9	M	5
Warra	Year 10	F	24
Warra	Year 10	M	35
Warra	Year 11	F	9
Warra	Year 11	M	3
Warra	Year 12	F	23
Warra	Year 12	M	17
Warraber Islet	Year 8	F	3
Warraber Islet	Year 8	M	14
Warraber Islet	Year 9	F	3
Warraber Islet	Year 9	M	8
Warraber Islet	Year 10	F	6
Warraber Islet	Year 10	M	13
Warraber Islet	Year 11	F	8
Warraber Islet	Year 11	M	3
Warraber Islet	Year 12	F	43
Warraber Islet	Year 12	M	39
Warrami	Year 10	F	3
Warrami	Year 10	M	10
Warrami	Year 11	F	3
Warrami	Year 11	M	4
Warrami	Year 12	F	5
Warrami	Year 12	M	5
Warrill View	Year 8	F	5
Warrill View	Year 8	M	11
Warrill View	Year 9	M	5
Warrill View	Year 10	F	29
Warrill View	Year 10	M	36
Warrill View	Year 11	F	10
Warrill View	Year 11	M	6
Warrill View	Year 12	F	41
Warrill View	Year 12	M	36
Warroo (Qld)	Year 10	M	3
Warroo (Qld)	Year 12	F	4
Warroo (Qld)	Year 12	M	8
Warrubullen	Year 9	M	3
Warrubullen	Year 10	F	8
Warrubullen	Year 10	M	10
Warrubullen	Year 11	M	4
Warrubullen	Year 12	F	10
Warrubullen	Year 12	M	4
Warwick (Qld)	Did not go to school	F	24
Warwick (Qld)	Did not go to school	M	16
Warwick (Qld)	Year 8	F	416
Warwick (Qld)	Year 8	M	417
Warwick (Qld)	Year 9	F	372
Warwick (Qld)	Year 9	M	358
Warwick (Qld)	Year 10	F	1634
Warwick (Qld)	Year 10	M	1386
Warwick (Qld)	Year 11	F	390
Warwick (Qld)	Year 11	M	387
Warwick (Qld)	Year 12	F	1854
Warwick (Qld)	Year 12	M	1544
Washpool (Qld)	Year 8	M	3
Washpool (Qld)	Year 9	F	3
Washpool (Qld)	Year 10	F	14
Washpool (Qld)	Year 10	M	10
Washpool (Qld)	Year 11	F	3
Washpool (Qld)	Year 12	F	17
Washpool (Qld)	Year 12	M	12
Watalgan	Year 9	M	3
Watalgan	Year 10	F	7
Watalgan	Year 10	M	10
Watalgan	Year 12	F	3
Watalgan	Year 12	M	5
Waterford (Qld)	Did not go to school	F	11
Waterford (Qld)	Did not go to school	M	14
Waterford (Qld)	Year 8	F	93
Waterford (Qld)	Year 8	M	74
Waterford (Qld)	Year 9	F	118
Waterford (Qld)	Year 9	M	123
Waterford (Qld)	Year 10	F	493
Waterford (Qld)	Year 10	M	428
Waterford (Qld)	Year 11	F	195
Waterford (Qld)	Year 11	M	172
Waterford (Qld)	Year 12	F	1095
Waterford (Qld)	Year 12	M	922
Waterford West	Did not go to school	F	38
Waterford West	Did not go to school	M	34
Waterford West	Year 8	F	195
Waterford West	Year 8	M	174
Waterford West	Year 9	F	167
Waterford West	Year 9	M	194
Waterford West	Year 10	F	679
Waterford West	Year 10	M	627
Waterford West	Year 11	F	236
Waterford West	Year 11	M	228
Waterford West	Year 12	F	1127
Waterford West	Year 12	M	939
Waterloo (Qld)	Year 8	M	10
Waterloo (Qld)	Year 9	F	3
Waterloo (Qld)	Year 9	M	7
Waterloo (Qld)	Year 10	F	21
Waterloo (Qld)	Year 10	M	22
Waterloo (Qld)	Year 11	F	4
Waterloo (Qld)	Year 11	M	3
Waterloo (Qld)	Year 12	F	30
Waterloo (Qld)	Year 12	M	14
Watsons Crossing	Year 12	F	3
Watsons Crossing	Year 12	M	7
Watsonville	Year 8	M	3
Watsonville	Year 9	F	4
Watsonville	Year 9	M	9
Watsonville	Year 10	F	21
Watsonville	Year 10	M	27
Watsonville	Year 11	F	5
Watsonville	Year 11	M	6
Watsonville	Year 12	F	22
Watsonville	Year 12	M	30
Wattle Camp	Year 8	F	11
Wattle Camp	Year 8	M	31
Wattle Camp	Year 9	F	23
Wattle Camp	Year 9	M	23
Wattle Camp	Year 10	F	73
Wattle Camp	Year 10	M	68
Wattle Camp	Year 11	F	21
Wattle Camp	Year 11	M	13
Wattle Camp	Year 12	F	57
Wattle Camp	Year 12	M	59
Wattle Grove (Qld)	Did not go to school	M	3
Wattle Grove (Qld)	Year 8	M	3
Wattle Grove (Qld)	Year 9	M	3
Wattle Grove (Qld)	Year 10	F	8
Wattle Grove (Qld)	Year 10	M	8
Wattle Grove (Qld)	Year 11	F	3
Wattle Grove (Qld)	Year 11	M	3
Wattle Grove (Qld)	Year 12	F	15
Wattle Grove (Qld)	Year 12	M	11
Wattle Ridge (Qld)	Year 9	F	3
Wattle Ridge (Qld)	Year 9	M	3
Wattle Ridge (Qld)	Year 10	F	4
Wattle Ridge (Qld)	Year 10	M	3
Wattle Ridge (Qld)	Year 11	M	4
Wattle Ridge (Qld)	Year 12	F	4
Wattlebank	Year 8	F	4
Wattlebank	Year 8	M	4
Wattlebank	Year 10	F	8
Wattlebank	Year 10	M	16
Wattlebank	Year 11	F	4
Wattlebank	Year 12	F	12
Wattlebank	Year 12	M	4
Waugh Pocket	Year 10	F	3
Waugh Pocket	Year 10	M	11
Waugh Pocket	Year 11	F	3
Waugh Pocket	Year 12	F	11
Waugh Pocket	Year 12	M	5
Wavell Heights	Did not go to school	F	12
Wavell Heights	Did not go to school	M	13
Wavell Heights	Year 8	F	173
Wavell Heights	Year 8	M	116
Wavell Heights	Year 9	F	109
Wavell Heights	Year 9	M	117
Wavell Heights	Year 10	F	694
Wavell Heights	Year 10	M	552
Wavell Heights	Year 11	F	202
Wavell Heights	Year 11	M	220
Wavell Heights	Year 12	F	2619
Wavell Heights	Year 12	M	2393
Waverley (Qld)	Year 10	M	4
Waverley (Qld)	Year 12	F	5
Waverley (Qld)	Year 12	M	5
Wealwandangie	Year 9	M	3
Wealwandangie	Year 10	F	8
Wealwandangie	Year 10	M	3
Wealwandangie	Year 12	F	9
Wealwandangie	Year 12	M	3
Webb	Year 8	F	16
Webb	Year 8	M	25
Webb	Year 9	F	12
Webb	Year 9	M	13
Webb	Year 10	F	40
Webb	Year 10	M	47
Webb	Year 11	F	15
Webb	Year 11	M	14
Webb	Year 12	F	40
Webb	Year 12	M	45
Weengallon	Year 9	M	5
Weengallon	Year 10	F	3
Weengallon	Year 10	M	10
Weengallon	Year 12	F	7
Weir River	Year 10	F	5
Welcome Creek	Year 8	F	8
Welcome Creek	Year 8	M	12
Welcome Creek	Year 9	F	7
Welcome Creek	Year 9	M	16
Welcome Creek	Year 10	F	66
Welcome Creek	Year 10	M	65
Welcome Creek	Year 11	F	18
Welcome Creek	Year 11	M	12
Welcome Creek	Year 12	F	56
Welcome Creek	Year 12	M	44
Wellcamp	Year 8	F	4
Wellcamp	Year 8	M	13
Wellcamp	Year 9	F	7
Wellcamp	Year 9	M	5
Wellcamp	Year 10	F	31
Wellcamp	Year 10	M	50
Wellcamp	Year 11	F	9
Wellcamp	Year 11	M	5
Wellcamp	Year 12	F	43
Wellcamp	Year 12	M	32
Wellesley (Qld)	Year 10	F	11
Wellesley (Qld)	Year 10	M	12
Wellesley (Qld)	Year 11	M	3
Wellesley (Qld)	Year 12	F	20
Wellesley (Qld)	Year 12	M	10
Wellesley Islands	Did not go to school	F	9
Wellesley Islands	Did not go to school	M	6
Wellesley Islands	Year 8	F	45
Wellesley Islands	Year 8	M	37
Wellesley Islands	Year 9	F	29
Wellesley Islands	Year 9	M	29
Wellesley Islands	Year 10	F	119
Wellesley Islands	Year 10	M	115
Wellesley Islands	Year 11	F	61
Wellesley Islands	Year 11	M	46
Wellesley Islands	Year 12	F	102
Wellesley Islands	Year 12	M	87
Wellington Point	Did not go to school	F	18
Wellington Point	Did not go to school	M	7
Wellington Point	Year 8	F	180
Wellington Point	Year 8	M	150
Wellington Point	Year 9	F	161
Wellington Point	Year 9	M	199
Wellington Point	Year 10	F	1265
Wellington Point	Year 10	M	1156
Wellington Point	Year 11	F	403
Wellington Point	Year 11	M	435
Wellington Point	Year 12	F	2867
Wellington Point	Year 12	M	2694
Wengenville	Year 9	F	4
Wengenville	Year 9	M	5
Wengenville	Year 10	M	3
Wengenville	Year 11	F	3
Wengenville	Year 12	F	8
Wengenville	Year 12	M	3
Weranga	Year 8	F	11
Weranga	Year 8	M	6
Weranga	Year 9	F	4
Weranga	Year 9	M	12
Weranga	Year 10	F	17
Weranga	Year 10	M	21
Weranga	Year 11	M	10
Weranga	Year 12	F	19
Weranga	Year 12	M	15
Weribone	Year 10	M	3
West End (Brisbane - Qld)	Did not go to school	F	48
West End (Brisbane - Qld)	Did not go to school	M	28
West End (Brisbane - Qld)	Year 8	F	131
West End (Brisbane - Qld)	Year 8	M	99
West End (Brisbane - Qld)	Year 9	F	64
West End (Brisbane - Qld)	Year 9	M	78
West End (Brisbane - Qld)	Year 10	F	336
West End (Brisbane - Qld)	Year 10	M	312
West End (Brisbane - Qld)	Year 11	F	155
West End (Brisbane - Qld)	Year 11	M	196
West End (Brisbane - Qld)	Year 12	F	3010
West End (Brisbane - Qld)	Year 12	M	2925
West End (Townsville - Qld)	Did not go to school	F	9
West End (Townsville - Qld)	Did not go to school	M	6
West End (Townsville - Qld)	Year 8	F	69
West End (Townsville - Qld)	Year 8	M	96
West End (Townsville - Qld)	Year 9	F	59
West End (Townsville - Qld)	Year 9	M	73
West End (Townsville - Qld)	Year 10	F	310
West End (Townsville - Qld)	Year 10	M	361
West End (Townsville - Qld)	Year 11	F	131
West End (Townsville - Qld)	Year 11	M	146
West End (Townsville - Qld)	Year 12	F	954
West End (Townsville - Qld)	Year 12	M	829
West Gladstone	Did not go to school	F	8
West Gladstone	Did not go to school	M	6
West Gladstone	Year 8	F	107
West Gladstone	Year 8	M	116
West Gladstone	Year 9	F	73
West Gladstone	Year 9	M	114
West Gladstone	Year 10	F	491
West Gladstone	Year 10	M	580
West Gladstone	Year 11	F	167
West Gladstone	Year 11	M	190
West Gladstone	Year 12	F	827
West Gladstone	Year 12	M	790
West Haldon	Year 8	M	3
West Haldon	Year 9	F	3
West Haldon	Year 9	M	7
West Haldon	Year 10	F	9
West Haldon	Year 10	M	6
West Haldon	Year 12	F	14
West Haldon	Year 12	M	11
West Ipswich	Year 8	F	13
West Ipswich	Year 8	M	14
West Ipswich	Year 9	F	4
West Ipswich	Year 9	M	11
West Ipswich	Year 10	F	39
West Ipswich	Year 10	M	47
West Ipswich	Year 11	F	19
West Ipswich	Year 11	M	24
West Ipswich	Year 12	F	87
West Ipswich	Year 12	M	78
West Mackay	Did not go to school	F	9
West Mackay	Did not go to school	M	11
West Mackay	Year 8	F	220
West Mackay	Year 8	M	162
West Mackay	Year 9	F	119
West Mackay	Year 9	M	138
West Mackay	Year 10	F	666
West Mackay	Year 10	M	638
West Mackay	Year 11	F	159
West Mackay	Year 11	M	206
West Mackay	Year 12	F	1107
West Mackay	Year 12	M	988
West Point	Year 11	M	3
West Point	Year 12	F	4
West Point	Year 12	M	9
West Prairie	Year 8	F	3
West Prairie	Year 8	M	3
West Prairie	Year 9	M	3
West Prairie	Year 10	F	11
West Prairie	Year 10	M	12
West Prairie	Year 11	F	3
West Prairie	Year 11	M	3
West Prairie	Year 12	F	9
West Prairie	Year 12	M	9
West Rockhampton	Year 8	F	74
West Rockhampton	Year 8	M	91
West Rockhampton	Year 9	F	36
West Rockhampton	Year 9	M	47
West Rockhampton	Year 10	F	214
West Rockhampton	Year 10	M	175
West Rockhampton	Year 11	F	42
West Rockhampton	Year 11	M	60
West Rockhampton	Year 12	F	331
West Rockhampton	Year 12	M	244
West Stowe	Year 8	F	6
West Stowe	Year 8	M	5
West Stowe	Year 9	F	7
West Stowe	Year 9	M	3
West Stowe	Year 10	F	23
West Stowe	Year 10	M	41
West Stowe	Year 11	F	10
West Stowe	Year 11	M	11
West Stowe	Year 12	F	38
West Stowe	Year 12	M	41
West Woombye	Year 8	F	20
West Woombye	Year 8	M	19
West Woombye	Year 9	F	10
West Woombye	Year 9	M	28
West Woombye	Year 10	F	117
West Woombye	Year 10	M	112
West Woombye	Year 11	F	25
West Woombye	Year 11	M	39
West Woombye	Year 12	F	204
West Woombye	Year 12	M	175
Westbrook (Qld)	Year 8	F	40
Westbrook (Qld)	Year 8	M	54
Westbrook (Qld)	Year 9	F	59
Westbrook (Qld)	Year 9	M	63
Westbrook (Qld)	Year 10	F	393
Westbrook (Qld)	Year 10	M	441
Westbrook (Qld)	Year 11	F	117
Westbrook (Qld)	Year 11	M	130
Westbrook (Qld)	Year 12	F	695
Westbrook (Qld)	Year 12	M	605
Westcourt	Did not go to school	F	39
Westcourt	Did not go to school	M	37
Westcourt	Year 8	F	146
Westcourt	Year 8	M	107
Westcourt	Year 9	F	69
Westcourt	Year 9	M	85
Westcourt	Year 10	F	332
Westcourt	Year 10	M	316
Westcourt	Year 11	F	114
Westcourt	Year 11	M	142
Westcourt	Year 12	F	744
Westcourt	Year 12	M	685
Western Creek (Qld)	Year 10	M	3
Westlake	Did not go to school	F	7
Westlake	Did not go to school	M	6
Westlake	Year 8	F	46
Westlake	Year 8	M	33
Westlake	Year 9	F	48
Westlake	Year 9	M	43
Westlake	Year 10	F	268
Westlake	Year 10	M	179
Westlake	Year 11	F	117
Westlake	Year 11	M	120
Westlake	Year 12	F	1285
Westlake	Year 12	M	1301
Westmar	Year 9	M	4
Westmar	Year 10	F	7
Westmar	Year 10	M	10
Westmar	Year 11	M	4
Westmar	Year 12	F	11
Westmar	Year 12	M	4
Westwood (Qld)	Year 8	F	3
Westwood (Qld)	Year 8	M	16
Westwood (Qld)	Year 9	F	5
Westwood (Qld)	Year 9	M	4
Westwood (Qld)	Year 10	F	24
Westwood (Qld)	Year 10	M	28
Westwood (Qld)	Year 11	F	8
Westwood (Qld)	Year 11	M	4
Westwood (Qld)	Year 12	F	17
Westwood (Qld)	Year 12	M	13
Wetheron	Year 8	F	3
Wetheron	Year 8	M	3
Wetheron	Year 10	F	5
Wetheron	Year 10	M	3
Wetheron	Year 12	F	10
Wetheron	Year 12	M	7
Weyba Downs	Year 8	F	4
Weyba Downs	Year 8	M	4
Weyba Downs	Year 9	F	3
Weyba Downs	Year 9	M	11
Weyba Downs	Year 10	F	30
Weyba Downs	Year 10	M	27
Weyba Downs	Year 11	F	14
Weyba Downs	Year 11	M	25
Weyba Downs	Year 12	F	58
Weyba Downs	Year 12	M	56
Wheatlands	Year 8	F	3
Wheatlands	Year 8	M	14
Wheatlands	Year 9	F	5
Wheatlands	Year 9	M	3
Wheatlands	Year 10	F	11
Wheatlands	Year 10	M	15
Wheatlands	Year 12	F	10
Wheatlands	Year 12	M	7
Wheatvale	Year 8	M	4
Wheatvale	Year 9	M	4
Wheatvale	Year 10	F	3
Wheatvale	Year 10	M	8
Wheatvale	Year 11	F	3
Wheatvale	Year 11	M	3
Wheatvale	Year 12	F	8
Wheatvale	Year 12	M	14
Whetstone	Year 10	F	8
Whetstone	Year 10	M	11
Whetstone	Year 11	F	3
Whetstone	Year 11	M	3
Whetstone	Year 12	F	8
Whetstone	Year 12	M	8
Whichello	Year 8	M	3
Whichello	Year 9	M	3
Whichello	Year 10	F	8
Whichello	Year 10	M	4
Whichello	Year 12	F	3
Whichello	Year 12	M	3
White Mountain	Year 12	M	4
White Patch	Year 8	M	3
White Patch	Year 9	M	3
White Patch	Year 10	F	22
White Patch	Year 10	M	23
White Patch	Year 11	F	9
White Patch	Year 11	M	5
White Patch	Year 12	F	34
White Patch	Year 12	M	27
White Rock (Cairns - Qld)	Did not go to school	F	18
White Rock (Cairns - Qld)	Did not go to school	M	21
White Rock (Cairns - Qld)	Year 8	F	106
White Rock (Cairns - Qld)	Year 8	M	82
White Rock (Cairns - Qld)	Year 9	F	94
White Rock (Cairns - Qld)	Year 9	M	92
White Rock (Cairns - Qld)	Year 10	F	417
White Rock (Cairns - Qld)	Year 10	M	455
White Rock (Cairns - Qld)	Year 11	F	191
White Rock (Cairns - Qld)	Year 11	M	175
White Rock (Cairns - Qld)	Year 12	F	834
White Rock (Cairns - Qld)	Year 12	M	679
Whiteside	Year 8	F	12
Whiteside	Year 8	M	12
Whiteside	Year 9	F	8
Whiteside	Year 9	M	23
Whiteside	Year 10	F	86
Whiteside	Year 10	M	88
Whiteside	Year 11	F	17
Whiteside	Year 11	M	19
Whiteside	Year 12	F	167
Whiteside	Year 12	M	168
Whitfield (Qld)	Did not go to school	F	11
Whitfield (Qld)	Did not go to school	M	7
Whitfield (Qld)	Year 8	F	66
Whitfield (Qld)	Year 8	M	58
Whitfield (Qld)	Year 9	F	74
Whitfield (Qld)	Year 9	M	52
Whitfield (Qld)	Year 10	F	389
Whitfield (Qld)	Year 10	M	341
Whitfield (Qld)	Year 11	F	150
Whitfield (Qld)	Year 11	M	149
Whitfield (Qld)	Year 12	F	997
Whitfield (Qld)	Year 12	M	864
Whitsundays	Did not go to school	M	4
Whitsundays	Year 8	F	3
Whitsundays	Year 8	M	4
Whitsundays	Year 9	F	5
Whitsundays	Year 9	M	14
Whitsundays	Year 10	F	71
Whitsundays	Year 10	M	128
Whitsundays	Year 11	F	64
Whitsundays	Year 11	M	74
Whitsundays	Year 12	F	501
Whitsundays	Year 12	M	525
Whyanbeel	Year 9	M	3
Whyanbeel	Year 10	F	16
Whyanbeel	Year 10	M	18
Whyanbeel	Year 11	F	5
Whyanbeel	Year 11	M	9
Whyanbeel	Year 12	F	32
Whyanbeel	Year 12	M	34
Widgee	Year 8	F	21
Widgee	Year 8	M	31
Widgee	Year 9	F	24
Widgee	Year 9	M	21
Widgee	Year 10	F	131
Widgee	Year 10	M	112
Widgee	Year 11	F	35
Widgee	Year 11	M	41
Widgee	Year 12	F	101
Widgee	Year 12	M	95
Widgee Crossing North	Year 9	M	3
Widgee Crossing North	Year 10	M	3
Widgee Crossing North	Year 11	F	3
Widgee Crossing South	Year 8	F	4
Widgee Crossing South	Year 9	M	3
Widgee Crossing South	Year 10	F	5
Widgee Crossing South	Year 10	M	4
Widgee Crossing South	Year 11	M	3
Widgee Crossing South	Year 12	F	3
Widgee Crossing South	Year 12	M	4
Widgeegoara	Year 10	M	3
Widgeegoara	Year 12	F	10
Widgeegoara	Year 12	M	3
Wieambilla	Year 9	M	4
Wieambilla	Year 10	F	7
Wieambilla	Year 10	M	17
Wieambilla	Year 11	F	3
Wieambilla	Year 12	F	9
Wieambilla	Year 12	M	5
Wights Mountain	Year 8	F	4
Wights Mountain	Year 8	M	4
Wights Mountain	Year 9	F	3
Wights Mountain	Year 9	M	9
Wights Mountain	Year 10	F	57
Wights Mountain	Year 10	M	61
Wights Mountain	Year 11	F	19
Wights Mountain	Year 11	M	14
Wights Mountain	Year 12	F	219
Wights Mountain	Year 12	M	203
Wigton	Year 10	F	5
Wildash	Year 9	M	3
Wildash	Year 10	F	7
Wildash	Year 10	M	7
Wildash	Year 11	M	4
Wildash	Year 12	F	10
Wildash	Year 12	M	6
Wilkesdale	Did not go to school	M	3
Wilkesdale	Year 8	F	4
Wilkesdale	Year 8	M	6
Wilkesdale	Year 9	F	3
Wilkesdale	Year 9	M	4
Wilkesdale	Year 10	F	12
Wilkesdale	Year 10	M	15
Wilkesdale	Year 11	M	3
Wilkesdale	Year 12	F	20
Wilkesdale	Year 12	M	10
Willawong	Year 8	F	10
Willawong	Year 8	M	6
Willawong	Year 9	M	3
Willawong	Year 10	F	16
Willawong	Year 10	M	20
Willawong	Year 11	F	3
Willawong	Year 11	M	4
Willawong	Year 12	F	32
Willawong	Year 12	M	39
Willow Vale (Qld)	Year 8	F	17
Willow Vale (Qld)	Year 8	M	26
Willow Vale (Qld)	Year 9	F	34
Willow Vale (Qld)	Year 9	M	33
Willow Vale (Qld)	Year 10	F	177
Willow Vale (Qld)	Year 10	M	191
